Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
1 BHK Apartment in Powai,Mumbai,Powai,1 BHK,2500000000.0,550.0,4545454.545454546,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
1 BHK Apartment in Goregaon,Mumbai,Goregaon,1 BHK,2500000000.0,650.0,3846153.846153846,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,2500000000.0,510.0,4901960.784313725,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,2500000000.0,510.0,4901960.784313725,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,2500000000.0,325.0,7692307.692307692,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,2500000000.0,325.0,7692307.692307692,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,2500000000.0,1750.0,1428571.4285714286,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,2500000000.0,900.0,2777777.777777778,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,2500000000.0,1750.0,1428571.4285714286,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,2500000000.0,900.0,2777777.777777778,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,2500000000.0,550.0,4545454.545454546,7500000.0,3.6,90000000.0,27000000.0,63000000.0,2.52,500000000.0,2000000000.0,17356464.66731068,208277576.00772816,-145277576.00772816,-29.055515201545635,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,500000.0,900.0,555.5555555555555,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,500000.0,550.0,909.0909090909092,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Goregaon,Mumbai,Goregaon,2 BHK,500000.0,650.0,769.2307692307693,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,500000.0,510.0,980.3921568627452,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,500000.0,325.0,1538.4615384615386,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Powai,Mumbai,Powai,1 BHK,500000.0,550.0,909.0909090909092,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Goregaon,Mumbai,Goregaon,1 BHK,500000.0,650.0,769.2307692307693,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,500000.0,510.0,980.3921568627452,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,500000.0,325.0,1538.4615384615386,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,500000.0,1750.0,285.7142857142857,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,500000.0,900.0,555.5555555555555,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,500000.0,1750.0,285.7142857142857,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,500000.0,900.0,555.5555555555555,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,500000.0,550.0,909.0909090909092,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,500000.0,325.0,1538.4615384615386,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,500000.0,1750.0,285.7142857142857,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,500000.0,900.0,555.5555555555555,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,500000.0,550.0,909.0909090909092,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,500000.0,650.0,769.2307692307693,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
1 BHK Apartment in Powai,Mumbai,Powai,1 BHK,1000000.0,550.0,1818.1818181818185,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
1 BHK Apartment in Goregaon,Mumbai,Goregaon,1 BHK,1000000.0,650.0,1538.4615384615386,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,1000000.0,510.0,1960.7843137254904,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,1000000.0,325.0,3076.923076923077,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,1000000.0,1750.0,571.4285714285714,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,1000000.0,900.0,1111.111111111111,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,1000000.0,510.0,1960.7843137254904,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,1000000.0,325.0,3076.923076923077,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,1000000.0,1750.0,571.4285714285714,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,1000000.0,900.0,1111.111111111111,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,1000000.0,550.0,1818.1818181818185,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,1000000.0,325.0,3076.923076923077,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,1000000.0,1750.0,571.4285714285714,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,1000000.0,900.0,1111.111111111111,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,1000000.0,550.0,1818.1818181818185,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,1000000.0,650.0,1538.4615384615386,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,1000000.0,510.0,1960.7843137254904,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
1 BHK Apartment in Goregaon,Mumbai,Goregaon,1 BHK,2000000.0,650.0,3076.923076923077,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,2000000.0,510.0,3921.56862745098,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,2000000.0,325.0,6153.846153846154,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,2000000.0,1750.0,1142.857142857143,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,2000000.0,900.0,2222.222222222222,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,2000000.0,510.0,3921.56862745098,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,2000000.0,325.0,6153.846153846154,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,2000000.0,1750.0,1142.857142857143,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,2000000.0,900.0,2222.222222222222,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,2000000.0,550.0,3636.363636363637,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,2000000.0,325.0,6153.846153846154,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,2000000.0,1750.0,1142.857142857143,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,2000000.0,900.0,2222.222222222222,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,2000000.0,550.0,3636.363636363637,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,2000000.0,650.0,3076.923076923077,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,2000000.0,510.0,3921.56862745098,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,2000000.0,650.0,3076.923076923077,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,2000000.0,510.0,3921.56862745098,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,2000000.0,325.0,6153.846153846154,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,3000000.0,510.0,5882.35294117647,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,3000000.0,325.0,9230.76923076923,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,3000000.0,1750.0,1714.2857142857142,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,3000000.0,900.0,3333.333333333333,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,3000000.0,550.0,5454.545454545455,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,3000000.0,325.0,9230.76923076923,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,3000000.0,1750.0,1714.2857142857142,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,3000000.0,900.0,3333.333333333333,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,3000000.0,550.0,5454.545454545455,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,3000000.0,650.0,4615.384615384615,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,3000000.0,510.0,5882.35294117647,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,3000000.0,650.0,4615.384615384615,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,3000000.0,510.0,5882.35294117647,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,3000000.0,325.0,9230.76923076923,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,3000000.0,325.0,9230.76923076923,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,3000000.0,1750.0,1714.2857142857142,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,4000000.0,325.0,12307.692307692309,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,4000000.0,1750.0,2285.714285714286,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,4000000.0,900.0,4444.444444444444,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,4000000.0,550.0,7272.727272727273,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,4000000.0,650.0,6153.846153846154,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,4000000.0,510.0,7843.137254901961,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,4000000.0,900.0,4444.444444444444,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,4000000.0,550.0,7272.727272727273,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,4000000.0,650.0,6153.846153846154,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
