Title,City,Location,Price_INR,Area_sqft,Bedrooms,Estimated_Monthly_Rent,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
5 BHK Apartment in Goregaon,Mumbai,Goregaon,742000.0,10000 sqft,5 BHK,2226.0,26712.0,8013.599999999999,18698.4,2.5200000000000005,148400.0,593600.0,5151.39871325781,61816.78455909372,-43118.38455909372,-29.055515201545635,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,742000.0,10000 sqft,3 BHK,2226.0,26712.0,8013.599999999999,18698.4,2.5200000000000005,148400.0,593600.0,5151.39871325781,61816.78455909372,-43118.38455909372,-29.055515201545635,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,742000.0,10000 sqft,3 BHK,2226.0,26712.0,8013.599999999999,18698.4,2.5200000000000005,148400.0,593600.0,5151.39871325781,61816.78455909372,-43118.38455909372,-29.055515201545635,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,742000.0,10000 sqft,3 BHK,2226.0,26712.0,8013.599999999999,18698.4,2.5200000000000005,148400.0,593600.0,5151.39871325781,61816.78455909372,-43118.38455909372,-29.055515201545635,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Chembur,Mumbai,Chembur,260000.0,10000 sqft,5 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Andheri,Mumbai,Andheri,260000.0,10000 sqft,5 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Bandra,Mumbai,Bandra,260000.0,10000 sqft,5 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Borivali,Mumbai,Borivali,260000.0,10000 sqft,5 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Powai,Mumbai,Powai,260000.0,10000 sqft,5 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Goregaon,Mumbai,Goregaon,260000.0,10000 sqft,5 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,260000.0,10000 sqft,3 BHK,780.0,9360.0,2808.0,6552.0,2.52,52000.0,208000.0,1805.072325400311,21660.86790480373,-15108.86790480373,-29.055515201545635,-37.0
5 BHK Apartment in Chembur,Mumbai,Chembur,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Andheri,Mumbai,Andheri,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Bandra,Mumbai,Bandra,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Borivali,Mumbai,Borivali,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Powai,Mumbai,Powai,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Goregaon,Mumbai,Goregaon,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,1403000.0,10000 sqft,3 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,1403000.0,10000 sqft,3 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,1403000.0,10000 sqft,3 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,1403000.0,10000 sqft,3 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,1403000.0,10000 sqft,3 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,1403000.0,10000 sqft,3 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Malad,Mumbai,Malad,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Thane,Mumbai,Thane,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1403000.0,10000 sqft,5 BHK,4209.0,50508.0,15152.4,35355.6,2.52,280600.0,1122400.0,9740.447971294754,116885.37565553705,-81529.77565553706,-29.05551520154564,-37.0
5 BHK Apartment in Andheri,Mumbai,Andheri,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Bandra,Mumbai,Bandra,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Borivali,Mumbai,Borivali,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Powai,Mumbai,Powai,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Goregaon,Mumbai,Goregaon,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Bandra,Mumbai,Bandra,3502000.0000000005,10000 sqft,3 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Borivali,Mumbai,Borivali,3502000.0000000005,10000 sqft,3 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Powai,Mumbai,Powai,3502000.0000000005,10000 sqft,3 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3502000.0000000005,10000 sqft,3 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Malad,Mumbai,Malad,3502000.0000000005,10000 sqft,3 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Thane,Mumbai,Thane,3502000.0000000005,10000 sqft,3 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Malad,Mumbai,Malad,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Thane,Mumbai,Thane,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3502000.0000000005,10000 sqft,5 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Goregaon,Mumbai,Goregaon,3502000.0000000005,10000 sqft,4 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Malad,Mumbai,Malad,3502000.0000000005,10000 sqft,4 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Thane,Mumbai,Thane,3502000.0000000005,10000 sqft,4 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3502000.0000000005,10000 sqft,4 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Kandivali,Mumbai,Kandivali,3502000.0000000005,10000 sqft,4 BHK,10506.000000000002,126072.00000000003,37821.600000000006,88250.40000000002,2.5200000000000005,700400.0000000001,2801600.0000000005,24312.935705968805,291755.22847162565,-203504.82847162563,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Bandra,Mumbai,Bandra,311000.0,10000 sqft,3 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,311000.0,10000 sqft,3 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,311000.0,10000 sqft,3 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,311000.0,10000 sqft,3 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,311000.0,10000 sqft,3 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,311000.0,10000 sqft,3 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
5 BHK Apartment in Powai,Mumbai,Powai,311000.0,10000 sqft,5 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
5 BHK Apartment in Goregaon,Mumbai,Goregaon,311000.0,10000 sqft,5 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
5 BHK Apartment in Malad,Mumbai,Malad,311000.0,10000 sqft,5 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
5 BHK Apartment in Thane,Mumbai,Thane,311000.0,10000 sqft,5 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,311000.0,10000 sqft,5 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
4 BHK Apartment in Goregaon,Mumbai,Goregaon,311000.0,10000 sqft,4 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
4 BHK Apartment in Malad,Mumbai,Malad,311000.0,10000 sqft,4 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
4 BHK Apartment in Thane,Mumbai,Thane,311000.0,10000 sqft,4 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,311000.0,10000 sqft,4 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
4 BHK Apartment in Kandivali,Mumbai,Kandivali,311000.0,10000 sqft,4 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,311000.0,10000 sqft,2 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,311000.0,10000 sqft,2 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,311000.0,10000 sqft,2 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,311000.0,10000 sqft,2 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,311000.0,10000 sqft,2 BHK,933.0,11196.0,3358.7999999999997,7837.200000000001,2.5200000000000005,62200.0,248800.0,2159.144204613449,25909.730455361387,-18072.530455361386,-29.055515201545635,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,670000.0,10000 sqft,3 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,670000.0,10000 sqft,3 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,670000.0,10000 sqft,3 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,670000.0,10000 sqft,3 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,670000.0,10000 sqft,3 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
5 BHK Apartment in Powai,Mumbai,Powai,670000.0,10000 sqft,5 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
5 BHK Apartment in Goregaon,Mumbai,Goregaon,670000.0,10000 sqft,5 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
5 BHK Apartment in Malad,Mumbai,Malad,670000.0,10000 sqft,5 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
5 BHK Apartment in Thane,Mumbai,Thane,670000.0,10000 sqft,5 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,670000.0,10000 sqft,5 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
4 BHK Apartment in Goregaon,Mumbai,Goregaon,670000.0,10000 sqft,4 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
4 BHK Apartment in Malad,Mumbai,Malad,670000.0,10000 sqft,4 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
4 BHK Apartment in Thane,Mumbai,Thane,670000.0,10000 sqft,4 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,670000.0,10000 sqft,4 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
4 BHK Apartment in Kandivali,Mumbai,Kandivali,670000.0,10000 sqft,4 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,670000.0,10000 sqft,2 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,670000.0,10000 sqft,2 BHK,2010.0,24120.0,7236.0,16884.0,2.52,134000.0,536000.0,4651.532530839262,55818.390370071145,-38934.390370071145,-29.055515201545628,-37.0
