City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
Bangalore,Ramamurthy Nagar,2 BHK,8648000,1695,5102.064897,18872,2.618686401,226464,67939.2,158524.8,1.833080481,1729600,6918400,60039.48258,720473.7909,-561948.9909,-32.4901128,21.66529024
Bangalore,Hoodi,1 BHK,8674000,1191,7282.9555,17945,2.482591653,215340,64602,150738,1.737814157,1734800,6939200,60219.98981,722639.8777,-571901.8777,-32.96644442,21.66529024
Bangalore,Electronic City,1 BHK,8687000,1164,7463.058419,20786,2.871324968,249432,74829.6,174602.4,2.009927478,1737400,6949600,60310.24343,723722.9211,-549120.5211,-31.60587781,21.66529024
Bangalore,Kasavanahalli,2 BHK,8717000,1093,7975.297347,17065,2.349202707,204780,61434,143346,1.644441895,1743400,6973600,60518.521,726222.252,-582876.252,-33.43330573,21.66529024
Bangalore,Ramamurthy Nagar,1 BHK,8793000,1135,7747.136564,21057,2.873694985,252684,75805.2,176878.8,2.011586489,1758600,7034400,61046.15753,732553.8903,-555675.0903,-31.59758276,21.66529024
Bangalore,Hennur,2 BHK,8813000,1478,5962.787551,16458,2.240962215,197496,59248.8,138247.2,1.56867355,1762600,7050400,61185.00925,734220.1109,-595972.9109,-33.81214745,21.66529024
Bangalore,Bommanahalli,2 BHK,8928000,1557,5734.104046,19188,2.579032258,230256,69076.8,161179.2,1.805322581,1785600,7142400,61983.40662,743800.8794,-582621.6794,-32.6289023,21.66529024
Bangalore,Ramamurthy Nagar,2 BHK,9017000,1106,8152.802893,22021,2.93059776,264252,79275.6,184976.4,2.051418432,1803400,7213600,62601.29676,751215.5611,-566239.1611,-31.39842304,21.66529024
Bangalore,Hennur,2 BHK,9060000,1721,5264.381174,17597,2.330728477,211164,63349.2,147814.8,1.631509934,1812000,7248000,62899.82795,754797.9355,-606983.1355,-33.49796553,21.66529024
Bangalore,Ramamurthy Nagar,2 BHK,9066000,1478,6133.964817,16399,2.170615486,196788,59036.4,137751.6,1.519430841,1813200,7252800,62941.48347,755297.8016,-617546.2016,-34.058361,21.66529024
Bangalore,Hebbal,1 BHK,9092000,1199,7582.985822,20549,2.712142543,246588,73976.4,172611.6,1.89849978,1818400,7273600,63121.9907,757463.8884,-584852.2884,-32.1630163,21.66529024
Bangalore,Electronic City,2 BHK,9140000,1124,8131.672598,20104,2.639474836,241248,72374.4,168873.6,1.847632385,1828000,7312000,63455.23482,761462.8179,-592589.2179,-32.41735328,21.66529024
Bangalore,BTM Layout,2 BHK,9159000,1532,5978.45953,17412,2.281297085,208944,62683.2,146260.8,1.596907959,1831800,7327200,63587.14396,763045.7275,-616784.9275,-33.6709754,21.66529024
Bangalore,Indiranagar,1 BHK,9159000,1181,7755.292125,21691,2.841925974,260292,78087.6,182204.4,1.989348182,1831800,7327200,63587.14396,763045.7275,-580841.3275,-31.70877429,21.66529024
Bangalore,HSR Layout,3 BHK,9181000,647,14190.10819,17935,2.344189086,215220,64566,150654,1.64093236,1836200,7344800,63739.88084,764878.5701,-614224.5701,-33.4508534,21.66529024
Bangalore,HSR Layout,2 BHK,9224000,1558,5920.410783,19282,2.508499566,231384,69415.2,161968.8,1.755949696,1844800,7379200,64038.41204,768460.9444,-606492.1444,-32.87576672,21.66529024
Bangalore,Ramamurthy Nagar,3 BHK,9256000,706,13110.48159,17695,2.294079516,212340,63702,148638,1.605855661,1851200,7404800,64260.57478,771126.8974,-622488.8974,-33.6262369,21.66529024
Bangalore,Koramangala,2 BHK,9283000,1670,5558.682635,19295,2.494236777,231540,69462,162078,1.745965744,1856600,7426400,64448.0246,773376.2952,-611298.2952,-32.92568648,21.66529024
Bangalore,Bommanahalli,2 BHK,9317000,1095,8508.675799,21300,2.74337233,255600,76680,178920,1.920360631,1863400,7453600,64684.07252,776208.8703,-597288.8703,-32.05371205,21.66529024
Bangalore,Hennur,3 BHK,9447000,690,13691.30435,19253,2.445601778,231036,69310.8,161725.2,1.711921245,1889400,7557600,65586.60868,787039.3042,-625314.1042,-33.09590898,21.66529024
Bangalore,Hoodi,2 BHK,9498000,1633,5816.289039,20138,2.544283007,241656,72496.8,169159.2,1.780998105,1899600,7598400,65940.68056,791288.1668,-622128.9668,-32.75052468,21.66529024
Bangalore,HSR Layout,1 BHK,9501000,1124,8452.846975,19384,2.448247553,232608,69782.4,162825.6,1.713773287,1900200,7600800,65961.50832,791538.0999,-628712.4999,-33.08664877,21.66529024
Bangalore,Hoodi,2 BHK,9515000,1557,6111.111111,17048,2.150036784,204576,61372.8,143203.2,1.505025749,1903000,7612000,66058.70452,792704.4543,-649501.2543,-34.13038646,21.66529024
Bangalore,HSR Layout,1 BHK,9529000,1430,6663.636364,20913,2.633602687,250956,75286.8,175669.2,1.843521881,1905800,7623200,66155.90073,793870.8087,-618201.6087,-32.4379058,21.66529024
Bangalore,Whitefield,2 BHK,9543000,1600,5964.375,17802,2.238541339,213624,64087.2,149536.8,1.566978937,1908600,7634400,66253.09693,795037.1631,-645500.3631,-33.82062051,21.66529024
Bangalore,Whitefield,1 BHK,9562000,1194,8008.375209,19648,2.465760301,235776,70732.8,165043.2,1.726032211,1912400,7649600,66385.00606,796620.0727,-631576.8727,-33.02535415,21.66529024
Bangalore,Jayanagar,1 BHK,9568000,1509,6340.622929,22946,2.877842809,275352,82605.6,192746.4,2.014489967,1913600,7654400,66426.66157,797119.9389,-604373.5389,-31.58306537,21.66529024
Bangalore,Koramangala,3 BHK,9579000,691,13862.51809,19227,2.408643909,230724,69217.2,161506.8,1.686050736,1915800,7663200,66503.03002,798036.3602,-636529.5602,-33.22526152,21.66529024
Bangalore,Kasavanahalli,2 BHK,9589000,1641,5843.388178,18192,2.276608614,218304,65491.2,152812.8,1.59362603,1917800,7671200,66572.45588,798869.4705,-646056.6705,-33.68738505,21.66529024
Bangalore,Indiranagar,2 BHK,9594000,1100,8721.818182,19420,2.429018136,233040,69912,163128,1.700312695,1918800,7675200,66607.16881,799286.0257,-636158.0257,-33.15395172,21.66529024
Bangalore,Malleshwaram,3 BHK,9646000,645,14955.03876,18406,2.289778146,220872,66261.6,154610.4,1.602844702,1929200,7716800,66968.18327,803618.1993,-649007.7993,-33.64129169,21.66529024
Bangalore,Bommanahalli,2 BHK,9661000,1638,5898.046398,19662,2.442231653,235944,70783.2,165160.8,1.709562157,1932200,7728800,67072.32206,804867.8647,-639707.0647,-33.10770442,21.66529024
Bangalore,Jayanagar,2 BHK,9675000,1178,8213.073005,20875,2.589147287,250500,75150,175350,1.812403101,1935000,7740000,67169.51826,806034.2191,-630684.2191,-32.5934997,21.66529024
Bangalore,Malleshwaram,2 BHK,9700000,1592,6092.964824,18218,2.253773196,218616,65584.8,153031.2,1.577641237,1940000,7760000,67343.08291,808116.9949,-655085.7949,-33.76730902,21.66529024
Bangalore,Koramangala,2 BHK,9723000,1189,8177.46005,21852,2.696945387,262224,78667.2,183556.8,1.887861771,1944600,7778400,67502.76238,810033.1486,-626476.3486,-32.21620635,21.66529024
Bangalore,Koramangala,1 BHK,9741000,1189,8192.598823,18960,2.335694487,227520,68256,159264,1.634986141,1948200,7792800,67627.72893,811532.7472,-652268.7472,-33.4805845,21.66529024
Bangalore,Hebbal,2 BHK,9766000,1187,8227.464195,19528,2.399508499,234336,70300.8,164035.2,1.679655949,1953200,7812800,67801.29358,813615.5229,-649580.3229,-33.25723546,21.66529024
Bangalore,Indiranagar,2 BHK,9804000,1718,5706.635623,17141,2.098041616,205692,61707.6,143984.4,1.468629131,1960800,7843200,68065.11184,816781.3421,-672796.9421,-34.31236955,21.66529024
Bangalore,HSR Layout,2 BHK,10020000,1190,8420.168067,21464,2.570538922,257568,77270.4,180297.6,1.799377246,2004000,8016000,69564.71039,834776.5246,-654478.9246,-32.65862897,21.66529024
Bangalore,Kasavanahalli,1 BHK,10044000,1198,8383.973289,18916,2.259976105,226992,68097.6,158894.4,1.581983274,2008800,8035200,69731.33245,836775.9894,-677881.5894,-33.74559883,21.66529024
Bangalore,Bommanahalli,1 BHK,10058000,1174,8567.291312,21359,2.548299861,256308,76892.4,179415.6,1.783809903,2011600,8046400,69828.52865,837942.3438,-658526.7438,-32.73646569,21.66529024
Bangalore,Whitefield,2 BHK,10197000,1176,8670.918367,19885,2.340100029,238620,71586,167034,1.638070021,2039400,8157600,70793.54809,849522.577,-682488.577,-33.4651651,21.66529024
Bangalore,Banashankari,1 BHK,10268000,1525,6733.114754,22578,2.638644332,270936,81280.8,189655.2,1.847051032,2053600,8214400,71286.47168,855437.6602,-665782.4602,-32.42026004,21.66529024
Bangalore,Kasavanahalli,2 BHK,10433000,1180,8841.525424,19730,2.269337679,236760,71028,165732,1.588536375,2086600,8346400,72431.99835,869183.9802,-703451.9802,-33.71283333,21.66529024
Bangalore,JP Nagar,1 BHK,10516000,1431,7348.707198,20143,2.298554583,241716,72514.8,169201.2,1.608988208,2103200,8412800,73008.23298,876098.7957,-706897.5957,-33.61057416,21.66529024
Bangalore,Indiranagar,1 BHK,10544000,1496,7048.128342,20360,2.317147193,244320,73296,171024,1.622003035,2108800,8435200,73202.62538,878431.5046,-707407.5046,-33.54550003,21.66529024
Bangalore,Hebbal,1 BHK,10589000,1447,7317.899102,23384,2.649995278,280608,84182.4,196425.6,1.854996695,2117800,8471200,73515.04174,882180.5009,-685754.9009,-32.38053173,21.66529024
Bangalore,Koramangala,1 BHK,10744000,1540,6976.623377,23657,2.642256143,283884,85165.2,198718.8,1.8495793,2148800,8595200,74591.14255,895093.7107,-696374.9107,-32.4076187,21.66529024
Bangalore,Electronic City,1 BHK,10880000,1551,7014.829142,19778,2.181397059,237336,71200.8,166135.2,1.526977941,2176000,8704000,75535.33423,906424.0108,-740288.8108,-34.0206255,21.66529024
Bangalore,Marathahalli,1 BHK,11004000,1467,7501.022495,22322,2.434242094,267864,80359.2,187504.8,1.703969466,2200800,8803200,76396.21488,916754.5786,-729249.7786,-33.13566787,21.66529024
Bangalore,Marathahalli,2 BHK,11103000,1682,6601.070155,25283,2.732558768,303396,91018.8,212377.2,1.912791138,2220600,8882400,77083.53088,925002.3706,-712625.1706,-32.09155951,21.66529024
Bangalore,Hebbal,2 BHK,11137000,1715,6493.877551,26265,2.830026039,315180,94554,220626,1.981018228,2227400,8909600,77319.5788,927834.9456,-707208.9456,-31.75042406,21.66529024
Bangalore,Whitefield,1 BHK,11287000,1510,7474.834437,23035,2.449012138,276420,82926,193494,1.714308497,2257400,9029600,78360.96668,940331.6002,-746837.6002,-33.08397272,21.66529024
Bangalore,JP Nagar,2 BHK,11408000,1697,6722.451385,25989,2.733765778,311868,93560.4,218307.6,1.913636045,2281600,9126400,79201.01957,950412.2348,-732104.6348,-32.08733498,21.66529024
Bangalore,Jayanagar,2 BHK,11462000,1674,6847.072879,25415,2.660792183,304980,91494,213486,1.862554528,2292400,9169600,79575.91921,954911.0305,-741425.0305,-32.34274256,21.66529024
Bangalore,Sarjapur Road,2 BHK,11524000,1635,7048.318043,23243,2.420305449,278916,83674.8,195241.2,1.694213815,2304800,9219200,80006.35953,960076.3144,-764835.1144,-33.18444613,21.66529024
Bangalore,Marathahalli,2 BHK,11524000,1252,9204.472843,24820,2.584519264,297840,89352,208488,1.809163485,2304800,9219200,80006.35953,960076.3144,-751588.3144,-32.60969778,21.66529024
Bangalore,Banashankari,1 BHK,11769000,1513,7778.585592,24808,2.529492735,297696,89308.8,208387.2,1.770644915,2353800,9415200,81707.29307,980487.5168,-772100.3168,-32.80229063,21.66529024
Bangalore,JP Nagar,1 BHK,11774000,1499,7854.569713,24496,2.49661967,293952,88185.6,205766.4,1.747633769,2354800,9419200,81742.006,980904.072,-775137.672,-32.91734635,21.66529024
Bangalore,Electronic City,2 BHK,11843000,1691,7003.548196,27157,2.751701427,325884,97765.2,228118.8,1.926190999,2368600,9474400,82221.04442,986652.5331,-758533.7331,-32.02456021,21.66529024
Bangalore,Indiranagar,1 BHK,11858000,1555,7625.723473,27789,2.812177433,333468,100040.4,233427.6,1.968524203,2371600,9486400,82325.18321,987902.1985,-754474.5985,-31.81289419,21.66529024
Bangalore,Yelahanka,2 BHK,12070000,1233,9789.132198,23568,2.343131732,282816,84844.8,197971.2,1.640192212,2414000,9656000,83797.01141,1005564.137,-807592.937,-33.45455414,21.66529024
Bangalore,Koramangala,2 BHK,12101000,1628,7433.046683,25549,2.533575738,306588,91976.4,214611.6,1.773503016,2420200,9680800,84012.23158,1008146.779,-793535.1789,-32.78800012,21.66529024
Bangalore,Koramangala,1 BHK,12294000,1555,7906.109325,26964,2.631918009,323568,97070.4,226497.6,1.842342606,2458800,9835200,85352.15065,1024225.808,-797728.2078,-32.44380217,21.66529024
Bangalore,HSR Layout,1 BHK,12329000,668,18456.58683,24485,2.383161651,293820,88146,205674,1.668213156,2465800,9863200,85595.14115,1027141.694,-821467.6938,-33.31444942,21.66529024
Bangalore,Marathahalli,1 BHK,12331000,1444,8539.473684,24384,2.372946233,292608,87782.4,204825.6,1.661062363,2466200,9864800,85609.02633,1027308.316,-822482.7159,-33.35020339,21.66529024
Bangalore,Electronic City,1 BHK,12480000,674,18516.32047,25971,2.497211538,311652,93495.6,218156.4,1.748048077,2496000,9984000,86643.47162,1039721.659,-821565.2594,-32.91527482,21.66529024
Bangalore,Indiranagar,2 BHK,12538000,1683,7449.792038,24850,2.378369756,298200,89460,208740,1.664858829,2507600,10030400,87046.1416,1044553.699,-835813.6992,-33.33122106,21.66529024
Bangalore,Banashankari,2 BHK,12626000,1228,10281.75896,24294,2.308949786,291528,87458.4,204069.6,1.61626485,2525200,10100800,87657.08916,1051885.07,-847815.4699,-33.57419095,21.66529024
Bangalore,Jayanagar,3 BHK,12645000,1088,11622.24265,28118,2.668374852,337416,101224.8,236191.2,1.867862396,2529000,10116000,87788.99829,1053467.979,-817276.7794,-32.31620322,21.66529024
Bangalore,HSR Layout,1 BHK,12715000,1437,8848.295059,27187,2.565819898,326244,97873.2,228370.8,1.796073928,2543000,10172000,88274.9793,1059299.752,-830928.9516,-32.67514556,21.66529024
Bangalore,Bellandur,2 BHK,12720000,1749,7272.727273,26841,2.532169811,322092,96627.6,225464.4,1.772518868,2544000,10176000,88309.69223,1059716.307,-834251.9067,-32.79292086,21.66529024
Bangalore,Indiranagar,1 BHK,12750000,646,19736.84211,29671,2.792564706,356052,106815.6,249236.4,1.954795294,2550000,10200000,88517.9698,1062215.638,-812979.2376,-31.88153873,21.66529024
Bangalore,Banashankari,2 BHK,12766000,1626,7851.168512,24626,2.314836284,295512,88653.6,206858.4,1.620385399,2553200,10212800,88629.05118,1063548.614,-856690.2141,-33.55358821,21.66529024
Bangalore,Sarjapur Road,2 BHK,12789000,1173,10902.8133,28144,2.640769411,337728,101318.4,236409.6,1.848538588,2557800,10231200,88788.73065,1065464.768,-829055.1678,-32.41282226,21.66529024
Bangalore,Bellandur,1 BHK,12813000,683,18759.88287,28108,2.632451417,337296,101188.8,236107.2,1.842715992,2562600,10250400,88955.35271,1067464.233,-831357.0326,-32.44193524,21.66529024
Bangalore,Hebbal,2 BHK,12828000,1226,10463.29527,24887,2.328063611,298644,89593.2,209050.8,1.629644528,2565600,10262400,89059.4915,1068713.898,-859663.098,-33.50729256,21.66529024
Bangalore,Marathahalli,1 BHK,12851000,695,18490.64748,25193,2.352470625,302316,90694.8,211621.2,1.646729437,2570200,10280800,89219.17098,1070630.052,-859008.8517,-33.42186801,21.66529024
Bangalore,Whitefield,1 BHK,12853000,1481,8678.595544,29216,2.727705594,350592,105177.6,245414.4,1.909393916,2570600,10282400,89233.05615,1070796.674,-825382.2738,-32.10854562,21.66529024
Bangalore,Malleshwaram,3 BHK,12878000,1139,11306.40913,27787,2.58925299,333444,100033.2,233410.8,1.812477093,2575600,10302400,89406.62079,1072879.45,-839468.6495,-32.59312974,21.66529024
Bangalore,Jayanagar,1 BHK,12931000,1461,8850.787132,24690,2.29123811,296280,88884,207396,1.603866677,2586200,10344800,89774.57785,1077294.934,-869898.9341,-33.63618182,21.66529024
Bangalore,Bellandur,2 BHK,12945000,1226,10558.72757,23666,2.193835458,283992,85197.6,198794.4,1.53568482,2589000,10356000,89871.77405,1078461.289,-879666.8886,-33.9770911,21.66529024
Bangalore,Koramangala,1 BHK,13093000,692,18920.52023,29109,2.667898877,349308,104792.4,244515.6,1.867529214,2618600,10474400,90899.27676,1090791.321,-846275.7211,-32.31786913,21.66529024
Bangalore,Indiranagar,2 BHK,13276000,1191,11146.93535,27289,2.466616451,327468,98240.4,229227.6,1.726631516,2655200,10620800,92169.76997,1106037.24,-876809.6396,-33.02235762,21.66529024
Bangalore,Electronic City,1 BHK,13298000,1436,9260.445682,29223,2.637058204,350676,105202.8,245473.2,1.845940743,2659600,10638400,92322.50686,1107870.082,-862396.8823,-32.42581149,21.66529024
Bangalore,Hebbal,3 BHK,13340000,1116,11953.40502,27579,2.480869565,330948,99284.4,231663.6,1.736608696,2668000,10672000,92614.09546,1111369.146,-879705.5456,-32.97247172,21.66529024
Bangalore,JP Nagar,1 BHK,13351000,675,19779.25926,28364,2.549382069,340368,102110.4,238257.6,1.784567448,2670200,10680800,92690.46391,1112285.567,-874027.9669,-32.73267796,21.66529024
Bangalore,Jayanagar,1 BHK,13372000,649,20604.00616,28648,2.570864493,343776,103132.8,240643.2,1.799605145,2674400,10697600,92836.25821,1114035.099,-873391.8986,-32.65748948,21.66529024
Bangalore,Sarjapur Road,3 BHK,13379000,1123,11913.62422,28940,2.595709694,347280,104184,243096,1.816996786,2675800,10703200,92884.85631,1114618.276,-871522.2758,-32.57053127,21.66529024
Bangalore,Banashankari,1 BHK,13423000,645,20810.85271,25407,2.271355137,304884,91465.2,213418.8,1.589948596,2684600,10738400,93190.33009,1118283.961,-904865.1611,-33.70577222,21.66529024
Bangalore,BTM Layout,3 BHK,13465000,1120,12022.32143,28123,2.506320089,337476,101242.8,236233.2,1.754424062,2693000,10772000,93481.9187,1121783.024,-885549.8244,-32.88339489,21.66529024
Bangalore,Electronic City,2 BHK,13522000,1214,11138.3855,24079,2.136873244,288948,86684.4,202263.6,1.495811271,2704400,10817600,93877.64609,1126531.753,-924268.1531,-34.17645885,21.66529024
Bangalore,Jayanagar,2 BHK,13565000,1288,10531.8323,27388,2.422823443,328656,98596.8,230059.2,1.69597641,2713000,10852000,94176.17728,1130114.127,-900054.9274,-33.17563315,21.66529024
Bangalore,JP Nagar,2 BHK,13604000,1250,10883.2,24339,2.146927374,292068,87620.4,204447.6,1.502849162,2720800,10883200,94446.93813,1133363.258,-928915.6576,-34.14126939,21.66529024
Bangalore,Hebbal,1 BHK,13718000,1576,8704.314721,25698,2.247966176,308376,92512.8,215863.2,1.573576323,2743600,10974400,95238.39292,1142860.715,-926997.5151,-33.78763359,21.66529024
Bangalore,Hebbal,1 BHK,13790000,701,19671.89729,27287,2.374503263,327444,98233.2,229210.8,1.662152284,2758000,11032000,95738.2591,1148859.109,-919648.3093,-33.34475378,21.66529024
Bangalore,Malleshwaram,2 BHK,14038000,1247,11257.4178,29921,2.557714774,359052,107715.6,251336.4,1.790400342,2807600,11230400,97460.0204,1169520.245,-918183.8448,-32.70351349,21.66529024
Bangalore,Hennur,5 BHK,14078000,676,20825.44379,29914,2.549850831,358968,107690.4,251277.6,1.784895582,2815600,11262400,97737.72383,1172852.686,-921575.086,-32.73103729,21.66529024
Bangalore,BTM Layout,2 BHK,14207000,1204,11799.83389,32482,2.743605265,389784,116935.2,272848.8,1.920523686,2841400,11365600,98633.31741,1183599.809,-910751.0089,-32.05289677,21.66529024
Bangalore,Hennur,2 BHK,14307000,1251,11436.45084,32139,2.695659467,385668,115700.4,269967.6,1.886961627,2861400,11445600,99327.576,1191930.912,-921963.312,-32.22070707,21.66529024
Bangalore,Whitefield,2 BHK,14349000,1175,12211.91489,29069,2.431026552,348828,104648.4,244179.6,1.701718587,2869800,11479200,99619.1646,1195429.975,-951250.3753,-33.14692227,21.66529024
Bangalore,Sarjapur Road,2 BHK,14415000,1184,12174.83108,30071,2.503309053,360852,108255.6,252596.4,1.752316337,2883000,11532000,100077.3753,1200928.503,-948332.1033,-32.89393352,21.66529024
Bangalore,JP Nagar,3 BHK,14416000,1100,13105.45455,29048,2.417980022,348576,104572.8,244003.2,1.692586016,2883200,11532800,100084.3179,1201011.814,-957008.6143,-33.19258512,21.66529024
Bangalore,Kasavanahalli,3 BHK,14620000,1201,12173.18901,30072,2.468290014,360864,108259.2,252604.8,1.72780301,2924000,11696000,101500.6054,1218007.264,-965402.4645,-33.01650015,21.66529024
Bangalore,Banashankari,3 BHK,14625000,1125,13000,26925,2.209230769,323100,96930,226170,1.546461538,2925000,11700000,101535.3183,1218423.82,-992253.8196,-33.92320751,21.66529024
Bangalore,Ramamurthy Nagar,2 BHK,14744000,1174,12558.77342,31279,2.54576777,375348,112604.4,262743.6,1.782037439,2948800,11795200,102361.486,1228337.832,-965594.2323,-32.74532801,21.66529024
Bangalore,Ramamurthy Nagar,3 BHK,14791000,1092,13544.87179,36483,2.959881009,437796,131338.8,306457.2,2.071916706,2958200,11832800,102687.7876,1232253.451,-925796.2507,-31.29593167,21.66529024
Bangalore,Marathahalli,5 BHK,14910000,677,22023.63368,29689,2.38945674,356268,106880.4,249387.6,1.672619718,2982000,11928000,103513.9553,1242167.463,-992779.8633,-33.29241661,21.66529024
