title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
"3 BHK Apartment in chintamani nagar, Bangalore",Bangalore,chintamani nagar,3,12524274,1501,7186.44,44591
"2 BHK Apartment in urit nagar, Mumbai",Mumbai,urit nagar,2,25803083,1113.8,7642.79,88023
"2 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,2,2933494,944.1,9347.88,11223
"4 BHK Apartment in ganga nagar, Mumbai",Mumbai,ganga nagar,4,3436715,1403.1,8111.79,13274
"3 BHK Apartment in jijai nagar, Bangalore",Bangalore,jijai nagar,3,8011140,803.4,17857.14,31433
"3 BHK Apartment in chintamani nagar, Mumbai",Mumbai,chintamani nagar,3,18342939,1535.5,7186.44,64524
"4 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,4,19964949,1470.2,7651.11,82557
"2 BHK Apartment in kotwal wadi, Bangalore",Bangalore,kotwal wadi,2,12302309,1707.3,2932.8,50763
"2 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,2,6338888,769.3,8675.95,21951
"2 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,2,8855299,787.6,8069.23,39634
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,9774659,1315.4,7122.36,41068
"2 BHK Apartment in meeta nagar, Bangalore",Bangalore,meeta nagar,2,8743753,1241.1,2486.38,37244
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,5937687,682.5,9363.21,19394
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,2543061,795,7683.27,9699
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,7255444,996.5,13191.49,28427
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,18418212,1375.4,3734.3,80196
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,2638177,748.7,9560.72,10386
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,10781457,1236.1,7481.48,37131
"2 BHK Apartment in laxmi vihar, Bangalore",Bangalore,laxmi vihar,2,5185600,696.4,7531.7,19745
"2 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,2,12724239,1284.5,2717.62,54903
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,25538511,1169.6,2660.39,85720
"4 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,4,13803139,1209.3,7181.42,47818
"4 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,4,15796357,1203.6,7505.81,59089
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,10233151,1275.3,7077.26,45515
"4 BHK Apartment in mayur colony, Mumbai",Mumbai,mayur colony,4,12924857,1303.8,13652.61,61052
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,9915258,1400.6,7323.57,39012
"3 BHK Apartment in saint tukaram nagar, Mumbai",Mumbai,saint tukaram nagar,3,14354917,1513.1,3422.85,50204
"2 BHK Apartment in tyni audyogic wasahat, Bangalore",Bangalore,tyni audyogic wasahat,2,9627262,1132.1,2020.56,38036
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,10064957,847.5,9363.21,36474
"2 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,2,6663399,847.3,9521.2,30567
"4 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,4,12019524,1659,7238.23,51546
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,4478617,710.7,8523.93,22334
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,29119009,1338.1,7311.44,102768
"3 BHK Apartment in dattawadi, Bangalore",Bangalore,dattawadi,3,6623134,765.2,10261.96,23995
"3 BHK Apartment in tupe vasti, Bangalore",Bangalore,tupe vasti,3,6304601,790.1,7744.57,26861
"3 BHK Apartment in nilanjali society, Mumbai",Mumbai,nilanjali society,3,11350832,1063.1,15364.12,39323
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,9725578,1272.6,7417.15,41705
"3 BHK Apartment in chovisawadi, Mumbai",Mumbai,chovisawadi,3,3840145,945,6098.66,16281
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,11865277,816.5,8632.95,48826
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,7322570,833.4,8849.56,27965
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,8328041,885.1,11931.82,37459
"4 BHK Apartment in shankar kalat nagar, Bangalore",Bangalore,shankar kalat nagar,4,13544236,1309.1,19621.58,43494
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,19524256,1229,6708.84,83640
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,2613129,878.6,8612.5,9939
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,5529994,726.6,7643.22,21251
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,8377157,707.3,9560.72,27474
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,3292627,784.5,8944.72,13133
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,16959454,868.3,17567.57,63635
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,13680639,1358.7,2915.49,60564
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,7355732,727.4,8944.72,29163
"2 BHK Apartment in mukai nagar, Bangalore",Bangalore,mukai nagar,2,12107915,1345.8,8374.04,50694
"3 BHK Apartment in hills & dales, Mumbai",Mumbai,hills & dales,3,11053244,750.3,8558.49,39362
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,10003182,938.4,13191.49,43754
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,18393826,1060.2,8851.77,87595
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,8828460,756.1,8183.86,31508
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,7535394,790.3,19634.15,34048
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,10391634,1201.1,7757.65,39458
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,16805366,1627.3,2916.83,67749
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,13584349,1516.8,6948.36,49200
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,4557543,1509.5,3014.66,18331
"2 BHK Apartment in shree siddhivinayak meera, Mumbai",Mumbai,shree siddhivinayak meera,2,13707970,1079.7,3146.9,52594
"4 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,4,12981497,1276.7,7181.42,55254
"3 BHK Apartment in atul nagar, Mumbai",Mumbai,atul nagar,3,15290420,1270.1,7306.27,56971
"2 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,2,19267633,842,7351.46,79306
"2 BHK Apartment in midc, Bangalore",Bangalore,midc,2,4894002,1254.1,3625.28,21633
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,10263101,755.5,9496.61,38231
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,10076819,861.3,8523.93,36032
"3 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,3,9960364,806,8558.49,36817
"2 BHK Apartment in minakshi puram, Bangalore",Bangalore,minakshi puram,2,9685690,1483,3015.32,46462
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,10286850,1393.2,7707.77,48985
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,10818028,1312.2,7265.79,42286
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,10472681,1338.7,6720,44974
"4 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,4,15391646,1433,13815.32,55764
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,10399842,1308.3,7625.86,39299
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,10896614,865.2,8849.56,42687
"3 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,3,2822196,906.1,7334.65,11003
"2 BHK Apartment in meeta nagar, Mumbai",Mumbai,meeta nagar,2,16521423,1352.8,2486.38,55387
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,30398176,1308.5,6742.49,118664
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,2825668,912.9,13191.49,10315
"4 BHK Apartment in vishal nagar, Bangalore",Bangalore,vishal nagar,4,3755204,1346.4,7238.23,13798
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,4740742,1435.1,7307.01,18915
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,14306911,1312.5,7707.77,56056
"3 BHK Apartment in pandhari nagar, Bangalore",Bangalore,pandhari nagar,3,10047677,1361.3,2963.31,45336
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,12897701,1356.2,3014.66,57932
"2 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,2,35752701,1608.3,2532.67,128468
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,8959775,820.6,6719.37,32242
"3 BHK Apartment in tulaja bhawani nagar, Mumbai",Mumbai,tulaja bhawani nagar,3,18106932,1458.5,8374.04,67530
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,8208004,852.8,9027.99,35274
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,2916439,1001.9,6818.18,10337
"3 BHK Apartment in chovisawadi, Bangalore",Bangalore,chovisawadi,3,6914464,969.1,6098.66,33230
"2 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,2,7056236,825.7,9347.88,31509
"2 BHK Apartment in laxmi vihar, Bangalore",Bangalore,laxmi vihar,2,6508975,778.9,7531.7,26223
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,3996468,1118.5,7000.85,15203
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,6625444,915.2,8849.56,30676
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,4069638,1281,3734.3,15135
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,7460273,908.4,7683.27,27962
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,15920963,1402.3,2612.8,60051
"4 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,4,10108694,1270.3,20672.74,37616
"3 BHK Apartment in eon free zone, Bangalore",Bangalore,eon free zone,3,8790339,1163.9,7597.05,35154
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,9336020,833.5,8648.86,36464
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,19928406,861.6,9366.31,69370
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,6358970,733.9,7380.76,23754
"2 BHK Apartment in bellagio, Bangalore",Bangalore,bellagio,2,10547192,1200,2555.83,35205
"2 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,2,7082615,846,9215.69,26493
"3 BHK Apartment in udhyog nagar, Bangalore",Bangalore,udhyog nagar,3,5119139,742.6,19634.15,24885
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,13409610,1649.6,2656.21,54609
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,5395047,1358.5,2612.8,21746
"4 BHK Apartment in alkapuri society, Mumbai",Mumbai,alkapuri society,4,14342439,1467.9,16738.51,53877
"4 BHK Apartment in malad west, Mumbai",Mumbai,malad west,4,47603422,1592.4,16379.31,180793
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,4992424,1228.9,3420.67,17208
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,22652225,1495.2,7707.77,97209
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,11119479,790,8638.76,46490
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,8118764,723.9,9313.31,29608
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,4713965,1017.4,13191.49,15703
"2 BHK Apartment in shree siddhivinayak meera, Mumbai",Mumbai,shree siddhivinayak meera,2,14160255,1303.8,2746.93,64079
"2 BHK Apartment in siddharth nagar, Mumbai",Mumbai,siddharth nagar,2,13740784,940.7,16100.63,52008
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,5438972,604.7,9561.45,25131
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,34507989,1494.7,15674.89,127894
"2 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,2,3763051,773.3,9466.92,15032
"3 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,3,8928198,807.8,8394.74,32651
"3 BHK Apartment in borhade wadi, Mumbai",Mumbai,borhade wadi,3,8759251,751.8,9460.46,33333
"3 BHK Apartment in bhumkar nagar, Mumbai",Mumbai,bhumkar nagar,3,15623459,1350.6,7590.59,49446
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,5376619,663.9,8428.57,20792
"3 BHK Apartment in dattawadi, Bangalore",Bangalore,dattawadi,3,12706012,901.9,10261.96,49956
"4 BHK Apartment in mayur colony, Mumbai",Mumbai,mayur colony,4,13368758,1262.7,13652.61,50544
"2 BHK Apartment in prabhag 36, Bangalore",Bangalore,prabhag 36,2,9125674,1209.3,14780.41,39696
"3 BHK Apartment in tarawade vasti, Mumbai",Mumbai,tarawade vasti,3,14986915,1242.5,7130.8,67534
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,5724769,715.7,7376.61,22842
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,4535897,1258.8,13724.09,18448
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,9585400,897.5,8638.76,32541
"2 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,2,4934562,688,7351.46,22337
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,17866022,893.1,9366.31,61110
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,9952112,1099.7,6720,41455
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,13407623,1251.6,2917.51,53629
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,6467717,835.2,9313.31,28404
"5 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,5,12863635,1505.8,18328.65,52889
"4 BHK Apartment in shankar kalat nagar, Mumbai",Mumbai,shankar kalat nagar,4,16367813,1611.5,19621.58,71634
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,16041031,1622.2,2761.01,53365
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,18586782,865,8849.56,80756
"3 BHK Apartment in clover park, Mumbai",Mumbai,clover park,3,10280092,869.6,14094.65,42505
"3 BHK Apartment in tarawade vasti, Mumbai",Mumbai,tarawade vasti,3,13893172,1306.7,7130.8,54819
"2 BHK Apartment in kuthwad colony, Mumbai",Mumbai,kuthwad colony,2,6736589,675.1,7819.08,26794
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,8779831,797.6,8638.76,33253
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,10772410,1239.7,3734.3,43845
"4 BHK Apartment in rakshak nagar, Bangalore",Bangalore,rakshak nagar,4,20820524,1217.4,7159.09,77924
"4 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,4,10164320,1363.5,7172.13,39287
"3 BHK Apartment in bellagio, Mumbai",Mumbai,bellagio,3,21959911,823.1,7545.1,90059
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,10077039,936.5,8849.56,43459
"2 BHK Apartment in midc, Bangalore",Bangalore,midc,2,11999439,1398.5,3625.28,42474
"1 BHK Apartment in swaraj nagari, Mumbai",Mumbai,swaraj nagari,1,13403031,1059.3,1863.49,46051
"4 BHK Apartment in jadhav nagar, Mumbai",Mumbai,jadhav nagar,4,5263431,1397.2,14554.67,22406
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,2880880,729.4,7661.56,10431
"4 BHK Apartment in chovisawadi, Mumbai",Mumbai,chovisawadi,4,16474409,1491.6,2741.66,59241
"4 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,4,27246306,1145.1,7181.42,92444
"2 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,2,8042165,1114.6,7495.23,33502
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,12629074,1310,7489.71,50606
"3 BHK Apartment in sagar co-operative housing society, Bangalore",Bangalore,sagar co-operative housing society,3,14880270,1601,7483.44,47955
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,11103470,744.9,7683.27,44817
"4 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,4,4526882,1612.5,2758.34,19174
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,31858318,1664.7,7554.67,124877
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,16437456,736.4,7904.64,58602
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,16164525,1511.5,13815.32,62102
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,11376141,1068.8,14084.51,43822
"3 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,3,14829389,1187.6,2792.79,63394
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,13917278,1575.3,2499.32,54560
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,12246087,1475.4,7360.74,49330
"4 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,4,13047313,1250,7651.11,55622
"2 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,2,29935467,1370,2717.62,114751
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,10250426,874.8,8929.65,35367
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,3269273,753.8,8523.93,11084
"2 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,2,12418851,794.3,9466.92,46507
"2 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,2,15594196,1336.5,2661.55,52957
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,7164669,674.8,7824.81,26480
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,20205880,1652.6,7402.51,72034
"4 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,4,11817397,1403,8982.93,54548
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,24373934,1125.9,2489.09,91784
"3 BHK Apartment in kumar samrudhi society, Bangalore",Bangalore,kumar samrudhi society,3,12580683,1091.4,7651.11,46670
"2 BHK Apartment in prabhag 36, Mumbai",Mumbai,prabhag 36,2,32994972,1246.7,14780.41,120106
"4 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,4,13781552,1309.8,7181.42,52792
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,7350979,947.2,8841.81,27896
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,9121198,690.4,7375.49,37917
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,13895406,1484.1,3635.82,57635
"2 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,2,9019470,1139.3,6609.97,35302
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,18301759,947.6,8849.56,71903
"2 BHK Apartment in datta nager, Mumbai",Mumbai,datta nager,2,16832612,1625.9,2523.43,65071
"2 BHK Apartment in midc, Mumbai",Mumbai,midc,2,12321525,1332.5,3625.28,50570
"4 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,4,14576219,1514.8,8111.79,66291
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,6985671,770.4,7375.49,25171
"2 BHK Apartment in kotwal wadi, Bangalore",Bangalore,kotwal wadi,2,9421208,628.5,9496.61,40528
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,11407498,1322.3,7811.45,45379
"3 BHK Apartment in saint tukaram nagar, Mumbai",Mumbai,saint tukaram nagar,3,9771776,870.6,7515.46,39817
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,6959468,869.7,7380.76,28889
"2 BHK Apartment in bellagio, Bangalore",Bangalore,bellagio,2,9943198,1247.9,2555.83,42156
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,16117711,1583.8,7323.57,63225
"2 BHK Apartment in mukai nagar, Mumbai",Mumbai,mukai nagar,2,25884753,1443,8374.04,117776
"3 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,3,3638986,942,18083.96,13777
"3 BHK Apartment in ramtekdi industrial area, Bangalore",Bangalore,ramtekdi industrial area,3,10977691,1365.2,9284.63,39263
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,10164863,1195.9,7640.26,35915
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,10055687,865.4,7824.81,34988
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,16976672,1263.9,6818.18,62236
"3 BHK Apartment in tupe vasti, Bangalore",Bangalore,tupe vasti,3,5448645,667.8,7744.57,22304
"3 BHK Apartment in hingne budrukh, Bangalore",Bangalore,hingne budrukh,3,7122645,822.5,19557.2,23288
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,22146195,1284.1,7757.65,100289
"4 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,4,12697643,1361.4,16379.31,56575
"4 BHK Apartment in mayur colony, Mumbai",Mumbai,mayur colony,4,36140008,1570.5,13652.61,150065
"2 BHK Apartment in powai, Mumbai",Mumbai,powai,2,16778797,1283.7,3634.31,64706
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,13603989,889.4,9215.69,57321
"2 BHK Apartment in midc, Mumbai",Mumbai,midc,2,17918325,1496.8,3625.28,64111
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,13763117,1364.1,3635.82,46138
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,12092183,1203.8,7122.36,45954
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,5449546,1332.5,7419.62,23636
