title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
2 BHK Apartment in,Bangalore,,2,16840847,1551.5,2944.48,69538
2 BHK Apartment in Shree Siddhivinayak Meera,Mumbai,Shree Siddhivinayak Meera,2,18129207,1423.7,3146.9,74331
3 BHK Apartment in Tulaja Bhawani Nagar,Bangalore,Tulaja Bhawani Nagar,3,10037875,1314.9,8374.04,43488
2 BHK Apartment in Prabhag 36,Bangalore,Prabhag 36,2,4676704,1245.3,14780.41,17935
2 BHK Apartment in Dattwadi,Punawale,Dattwadi,2.5,5739000,778,7376.61,22956
2 BHK Apartment in,Bangalore,,2,14158159,1536.1,3634.31,57512
3 BHK Apartment in Rakshak Nagar,Kharadi,Rakshak Nagar,3,7908000,849,9314.49,31632
2 BHK Apartment in,Bangalore,,2,2192404,635.7,7779.35,9621
3 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,3,8204234,696.1,9466.02,33345
3 BHK Apartment in,Bangalore,,3,9413860,1183.4,7461.54,40023
4 BHK Apartment in Koregaon Park Annexe,Mumbai,Koregaon Park Annexe,4,27224329,1463.1,13338.09,118292
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,8854401,818.7,7375.49,39409
4 BHK Apartment in Hinjawadi Phase 1,Hinjawadi,Hinjawadi Phase 1,4,11000000,1502,7323.57,44000
3 BHK Apartment in Jijai Nagar,Bangalore,Jijai Nagar,3,6653188,833.5,17857.14,26418
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,13254874,1664.8,7237.72,59711
3 BHK Apartment in Chintamani Nagar,Bangalore,Chintamani Nagar,3,12179271,1559.7,7186.44,51509
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,3811069,1343.6,7462.84,15208
3 BHK Apartment in,Mumbai,,3,14244396,1325.9,7265.79,63272
3 BHK Apartment in Malwadi,Bangalore,Malwadi,3,10223728,1199.5,7294.62,47184
4 BHK Apartment in,Mumbai,,4,10920638,1101.1,11931.82,42331
3 BHK Apartment in Koregaon Park Annexe,Mundhwa,Koregaon Park Annexe,3,13300000,904,14712.39,53200
4 BHK Apartment in ,Mahalunge,,4.5,16300000,836,19497.61,65200
3 BHK Apartment in Anand Park Nagar,Mumbai,Anand Park Nagar,3,12477001,1091,6696.67,42787
3 BHK Apartment in,Bangalore,,3,7069185,740.4,9466.02,26449
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,5342586,662.7,7824.81,22618
2 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,2,8855299,787.6,8069.23,39634
3 BHK Apartment in,Bangalore,,3,10044961,1394.1,3452.42,48312
4 BHK Apartment in,Bangalore,,4,8745742,1232.3,7360.74,37293
2 BHK Apartment in Hadapsar Gaon,Hadapsar,Hadapsar Gaon,2,8800000,1174,7495.74,35200
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,11034710,683.2,8186.48,46580
4 BHK Apartment in Ashok Nagar,Bangalore,Ashok Nagar,4,4083884,1497.1,7312.36,15659
3 BHK Apartment in,Mumbai,,3,21889545,885.4,9423.51,85021
4 BHK Apartment in,Mumbai,,4,6044242,1395.9,16379.31,20041
3 BHK Apartment in ,Dudulgaon,,3,5471000,701,7804.56,21884
4 BHK Apartment in Jai Bhavani Nagar,Mumbai,Jai Bhavani Nagar,4,26690095,1335.2,8374.04,124576
4 BHK Apartment in ,Baner,,4,19600000,1385,14151.62,78400
4 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,4,11343697,953.7,15648.15,48772
3 BHK Apartment in Bellagio,Bangalore,Bellagio,3,2693833,751.6,7545.1,10141
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,18229173,792,7991.01,72191
2 BHK Apartment in Ramya Nagari,Mumbai,Ramya Nagari,2,15508017,1585.1,7043.73,66922
2 BHK Apartment in,Mumbai,,2,9445030,830.9,9416.87,36570
2 BHK Apartment in Jadhav Nagar,Mumbai,Jadhav Nagar,2,22214307,1533.1,3111.11,77348
2 BHK Apartment in Hadapsar Industrial Estate,Mumbai,Hadapsar Industrial Estate,2,11023734,825.2,9179.16,38295
2 BHK Apartment in Wadmukhwadi,Bangalore,Wadmukhwadi,2,14432789,1565.5,2532.67,60955
3 BHK Apartment in,Bangalore,,3,7892960,1051.9,6720,35395
4 BHK Apartment in ,Baner,,4.5,29500000,1427,20672.74,118000
4 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,4,4217253,1090.2,15648.15,17473
3 BHK Apartment in Wadmukhwadi,Bangalore,Wadmukhwadi,3,24932981,1283.4,2792.79,102637
4 BHK Apartment in,Bangalore,,4,17099571,1442.4,20672.74,81322
2 BHK Apartment in,Bangalore,,2,8105372,903.1,9399,29733
3 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,3,1350171,669.4,8647.73,4613
4 BHK Apartment in Ram Nagar,Bangalore,Ram Nagar,4,10164320,1363.5,7172.13,39287
3 BHK Apartment in,Bangalore,,3,6184020,756.8,6724.64,21828
4 BHK Apartment in Gawade Nagar,Mumbai,Gawade Nagar,4,17921150,1543.5,7338.13,63899
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,5327141,779.2,8416.04,24504
3 BHK Apartment in MIDC,Spine Road,MIDC,3,5602000,759,7380.76,22408
4 BHK Apartment in,Bangalore,,4,4053405,1478.9,13724.09,17237
2 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,2,18375895,1227.3,7642.79,84281
4 BHK Apartment in Chovisawadi,Bangalore,Chovisawadi,4,16554787,1624,2741.66,64272
2 BHK Apartment in Jadhav Nagar,Mumbai,Jadhav Nagar,2,12743270,1089.7,7577.09,42308
3 BHK Apartment in Yashwant Nagar,Mumbai,Yashwant Nagar,3,13225634,1313.8,2523.43,54328
2 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,2,7552630,882.8,9215.69,31181
4 BHK Apartment in Ashok Nagar,Mumbai,Ashok Nagar,4,13225471,1333.4,7312.36,55307
3 BHK Apartment in,Mumbai,,3,15871021,1197.8,6708.84,61987
2 BHK Apartment in,Bangalore,,2,17973079,884.9,8675.95,59335
3 BHK Apartment in Siddartha Nagar,Dhanori,Siddartha Nagar,3,6309000,807,7817.84,25236
4 BHK Apartment in ,Mundhwa,,4,5623000,760,7398.68,22492
2 BHK Apartment in Atur Nagar,Bangalore,Atur Nagar,2,8920109,1064.4,2753.96,32019
3 BHK Apartment in K. K. Market,Bangalore,K. K. Market,3,6449281,855.7,19434.19,30390
2 BHK Apartment in ,Ambegaon Budruk,,2,4700000,1374,3420.67,18800
3 BHK Apartment in,Mumbai,,3,15751463,1410.6,7707.77,60418
3 BHK Apartment in Ramtekdi Industrial Area,Mumbai,Ramtekdi Industrial Area,3,15887393,1388.2,9284.63,66362
3 BHK Apartment in,Bangalore,,3,7563783,736.2,8523.93,31074
3 BHK Apartment in Atul Nagar,Mumbai,Atul Nagar,3,13652913,1287,7306.27,52649
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,10077039,936.5,8849.56,43459
4 BHK Apartment in Khese Wasti,Lohegaon,Khese Wasti,4,7322000,843,8685.65,29288
3 BHK Apartment in,Mumbai,,3,8270157,827.5,7904.64,31708
3 BHK Apartment in,Bangalore,,3,12122321,1406,8982.93,54050
4 BHK Apartment in Chovisawadi,Bangalore,Chovisawadi,4,14960339,1787.1,2741.66,53910
2 BHK Apartment in,Mumbai,,2,3204656,841,8388.47,14743
2 BHK Apartment in Wadmukhwadi,Mumbai,Wadmukhwadi,2,36155500,1441.5,2532.67,136919
2 BHK Apartment in,Mumbai,,2,9958441,774.2,8670.89,40458
3 BHK Apartment in,Mumbai,,3,24845205,803.1,9466.02,84161
2 BHK Apartment in,Bangalore,,2,6363661,805.5,9416.87,26168
2 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,2,10622576,848.5,9347.88,40351
3 BHK Apartment in Bellagio,Bangalore,Bellagio,3,6429387,758,7545.1,26401
3 BHK Apartment in Rakshak Nagar,Kharadi,Rakshak Nagar,3,6804000,795,8558.49,27216
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,7041407,850.3,8186.48,28435
3 BHK Apartment in Bhumkar Nagar,Mumbai,Bhumkar Nagar,3,12454269,1229.1,7590.59,41576
4 BHK Apartment in,Mumbai,,4,4535897,1258.8,13724.09,18448
2 BHK Apartment in Dhayari Phata,Dhayari,Dhayari Phata,2,3477000,1264,2750.79,13908
2 BHK Apartment in,Bangalore,,2,11250214,1345.5,3634.31,43761
2 BHK Apartment in MIDC,Mumbai,MIDC,2,12321525,1332.5,3625.28,50570
3 BHK Apartment in Mukai Nagar,Mumbai,Mukai Nagar,3,10373336,847.9,8261.83,39468
2 BHK Apartment in Datta Nager,Mumbai,Datta Nager,2,18857502,1315.1,2523.43,65308
3 BHK Apartment in Mokai Vasti,Bangalore,Mokai Vasti,3,12229265,1511.7,7147.63,43741
4 BHK Apartment in Laxmi Park Colony,Mumbai,Laxmi Park Colony,4,15252257,1161.4,15648.15,70575
3 BHK Apartment in Meeta Nagar,Kondhwa,Meeta Nagar,3,7887000,854,9235.36,31548
3 BHK Apartment in ,Baner,,3,12600000,1056,11931.82,50400
3 BHK Apartment in Mohan Nagar Co-Op Society,Baner,Mohan Nagar Co-Op Society,3,11800000,1472,8016.3,47200
3 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,3,14532683,1345.8,7462.84,53061
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,3352166,1389.6,8016.3,13271
2 BHK Apartment in,Mumbai,,2,23195795,810.4,8388.47,82537
5 BHK Apartment in,Bangalore,,5,24958713,1543.2,15529.75,112586
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,26074068,911.6,7683.27,106903
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,10224025,876.9,7554.12,40918
3 BHK Apartment in Borhade Wadi,Bangalore,Borhade Wadi,3,5517893,677.8,9460.46,23017
3 BHK Apartment in Tupe Vasti,Bangalore,Tupe Vasti,3,7122292,742.8,7744.57,27935
3 BHK Apartment in,Bangalore,,3,9934931,1284.4,8982.93,35598
3 BHK Apartment in Atul Nagar,Bangalore,Atul Nagar,3,15195739,1115.2,7306.27,58469
4 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,4,15229180,1668.4,7323.57,57988
4 BHK Apartment in Gawade Nagar,Bangalore,Gawade Nagar,4,26940496,1280.6,7338.13,106794
3 BHK Apartment in,Bangalore,,3,19594745,1737.1,7172.13,69619
3 BHK Apartment in Jijai Nagar,Mumbai,Jijai Nagar,3,8389669,695.9,17857.14,31676
3 BHK Apartment in MIDC,Mumbai,MIDC,3,9877212,731,7380.76,40183
2 BHK Apartment in,Mumbai,,2,12153383,1252.6,3634.31,56105
3 BHK Apartment in,Bangalore,,3,14985153,1720.6,7172.13,53868
3 BHK Apartment in Clover Park,Mumbai,Clover Park,3,14832663,1107.1,14094.65,53246
3 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,3,5306748,679.7,9147.13,22683
4 BHK Apartment in Vishal Nagar,Bangalore,Vishal Nagar,4,3784027,1415.2,7238.23,14992
3 BHK Apartment in Dattawadi,Akurdi,Dattawadi,3,8148000,794,10261.96,32592
3 BHK Apartment in Chovisawadi,Mumbai,Chovisawadi,3,3503178,811.9,6098.66,15157
3 BHK Apartment in,Bangalore,,3,6734579,868.2,9366.31,27079
3 BHK Apartment in,Bangalore,,3,6401146,756.8,7661.56,23935
3 BHK Apartment in Rambaug Colony,Mumbai,Rambaug Colony,3,10400152,788.3,18058.97,41711
3 BHK Apartment in Deccan Hills,Mumbai,Deccan Hills,3,6134134,1283.3,7542.21,22715
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,7143430,708.8,9560.72,33299
3 BHK Apartment in,Mumbai,,3,15180859,1283.7,8982.93,56758
2 BHK Apartment in Datta Nager,Bangalore,Datta Nager,2,9960194,1266.9,2523.43,38206
3 BHK Apartment in,Mumbai,,3,7708876,1593.2,7554.67,27585
3 BHK Apartment in Shree Siddhivinayak Meera,Bangalore,Shree Siddhivinayak Meera,3,6592816,766.5,8173.97,22191
3 BHK Apartment in,Bangalore,,3,10421228,1227.3,7481.48,44158
3 BHK Apartment in Bhumkar Nagar,Mumbai,Bhumkar Nagar,3,10745225,1281.7,7077.44,49227
2 BHK Apartment in Ram Nagar,Tathawade,Ram Nagar,2,8642000,1153,7495.23,34568
3 BHK Apartment in Atul Nagar,Mumbai,Atul Nagar,3,15290420,1270.1,7306.27,56971
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,13052822,766.1,7439.47,58523
4 BHK Apartment in ,Lohegaon,,4,7591000,880,8626.14,30364
3 BHK Apartment in ,Vikas Nagar,,3,6220000,779,7984.6,24880
4 BHK Apartment in Kishkinda Nagar,Mumbai,Kishkinda Nagar,4,34015145,1345.2,17379.12,142792
4 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,4,11817397,1403,8982.93,54548
3 BHK Apartment in,Bangalore,,3,11605005,1425.6,2917.51,41782
4 BHK Apartment in Mayur Colony,Bangalore,Mayur Colony,4,17402887,1349.9,13652.61,75662
4 BHK Apartment in,Mumbai,,4,17343994,1328.4,7077.26,61348
2 BHK Apartment in Tyni Audyogic Wasahat,Kondhwa,Tyni Audyogic Wasahat,2,2457000,1216,2020.56,9828
4 BHK Apartment in,Mumbai,,4,19391956,1612.3,7257.5,63702
3 BHK Apartment in ,Maan,,3,6792000,794,8554.16,27168
3 BHK Apartment in ,Manjari Budruk,,3,6363000,808,7875,25452
2 BHK Apartment in,Mumbai,,2,14786770,1343.1,2761.01,51678
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,7345177,714.6,8394.74,24950
3 BHK Apartment in,Bangalore,,3,12190419,1508.3,7707.77,51391
3 BHK Apartment in,Mumbai,,3,13234497,1109.6,7481.48,44894
3 BHK Apartment in Khese Park,Bangalore,Khese Park,3,3040653,834,7938.35,12125
4 BHK Apartment in,Mumbai,,4,6350294,1557.4,16379.31,23832
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,13835981,1287.5,6691,54519
3 BHK Apartment in ,Hadapsar,,3,12600000,1056,11931.82,50400
5 BHK Apartment in ,Kharadi,,5.5,21400000,1378,15529.75,85600
3 BHK Apartment in K. K. Market,Mumbai,K. K. Market,3,9597382,840,19434.19,33163
3 BHK Apartment in,Bangalore,,3,19285763,1223.5,7419.62,69934
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,18301759,947.6,8849.56,71903
4 BHK Apartment in,Bangalore,,4,13184019,1310,7402.51,48730
2 BHK Apartment in Jadhav Nagar,Vadgaon Budruk,Jadhav Nagar,2,8600000,1135,7577.09,34400
3 BHK Apartment in Mhada Colony,Mumbai,Mhada Colony,3,12631378,976.8,14712.39,48781
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,8715184,1076.6,2750.79,32286
3 BHK Apartment in,Bangalore,,3,6342385,753.6,7984.6,22056
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,28022030,1201.1,7253.46,107823
3 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,3,14647022,1411.1,8016.3,58277
3 BHK Apartment in Khese Park,Mumbai,Khese Park,3,10557041,817.4,7938.35,37539
3 BHK Apartment in Clover Park,Mumbai,Clover Park,3,10280092,869.6,14094.65,42505
2 BHK Apartment in Prabhag 36,Bangalore,Prabhag 36,2,21360081,1125.2,14780.41,75559
3 BHK Apartment in,Bangalore,,3,14601895,1509.6,2834.34,65138
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,4448312,617.1,7991.01,18941
3 BHK Apartment in,Bangalore,,3,11121005,1353.6,8982.93,43635
3 BHK Apartment in,Bangalore,,3,12119733,1376.1,6818.18,56727
3 BHK Apartment in Wadmukhwadi,Bangalore,Wadmukhwadi,3,10533007,1121,2792.79,41372
3 BHK Apartment in,Mumbai,,3,13895406,1484.1,3635.82,57635
3 BHK Apartment in,Bangalore,,3,2335371,718.1,7661.56,9063
2 BHK Apartment in,Bangalore,,2,2354863,918.6,8851.77,10711
3 BHK Apartment in Shree Siddhivinayak Meera,Mumbai,Shree Siddhivinayak Meera,3,2378958,826.5,8173.97,9722
3 BHK Apartment in,Mumbai,,3,18243063,1396.5,7489.71,67917
2 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,2,9448390,1153.5,7525.36,37868
3 BHK Apartment in,Bangalore,,3,2428888,869.1,8665.82,9044
2 BHK Apartment in Shani Nagar,Ambegaon Budruk,Shani Nagar,2,9343000,1199,7792.33,37372
4 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,4,12628940,1509.6,7238.23,51463
3 BHK Apartment in,Mumbai,,3,15390440,1390.7,3635.82,56236
4 BHK Apartment in Laxmi Park Colony,Bangalore,Laxmi Park Colony,4,2898847,855.7,15648.15,11610
3 BHK Apartment in Rakshak Nagar,Kharadi,Rakshak Nagar,3,5137000,692,7423.41,20548
4 BHK Apartment in,Bangalore,,4,8651127,952.4,11931.82,37140
2 BHK Apartment in Siddharth Nagar,Bangalore,Siddharth Nagar,2,2946800,844.6,16100.63,11713
2 BHK Apartment in Shani Nagar,Bangalore,Shani Nagar,2,9760178,1202.7,7792.33,36384
3 BHK Apartment in Udhyog Nagar,Bangalore,Udhyog Nagar,3,5119139,742.6,19634.15,24885
3 BHK Apartment in,Mumbai,,3,15901487,1336.9,7625.86,57607
2 BHK Apartment in,Mumbai,,2,7657529,721.4,7351.46,31970
4 BHK Apartment in Dattwadi,Bangalore,Dattwadi,4,8757592,1026.6,7640.26,33128
4 BHK Apartment in Kishkinda Nagar,Mumbai,Kishkinda Nagar,4,18103840,1382.9,17379.12,66135
2 BHK Apartment in Minakshi Puram,Mumbai,Minakshi Puram,2,15397186,1464.4,3015.32,57477
4 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,4,20097189,1439.7,7323.57,72339
4 BHK Apartment in,Mumbai,,4,7672942,905,11931.82,34484
4 BHK Apartment in Nandanwan Society,Pimple Nilakh,Nandanwan Society,4,25100000,1425,17614.04,100400
3 BHK Apartment in,Mumbai,,3,9108634,801.8,17567.57,34764
2 BHK Apartment in,Bangalore,,2,11699777,1223.9,1717.93,48126
3 BHK Apartment in ,Keshav Nagar,,3,5217000,694,7517.29,20868
2 BHK Apartment in ,Fursungi,,2,2713000,1216,2231.09,10852
3 BHK Apartment in North Hadapsar,Bangalore,North Hadapsar,3,13425109,1613.3,7483.44,50652
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,10177788,1207.5,7462.84,37330
3 BHK Apartment in,Mumbai,,3,17339305,1556.6,7811.45,64714
2 BHK Apartment in Meeta Nagar,Mumbai,Meeta Nagar,2,16521423,1352.8,2486.38,55387
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,3556303,722.4,9147.13,14934
4 BHK Apartment in,Mumbai,,4,17329083,1432.9,7461.96,70063
4 BHK Apartment in Dattwadi,Tathawade,Dattwadi,4,9379000,1209,7757.65,37516
2 BHK Apartment in Bellagio,Mumbai,Bellagio,2,12996887,1168.4,2555.83,50775
3 BHK Apartment in,Bangalore,,3,11773381,1595.6,3647.1,52661
2 BHK Apartment in Bellagio,Mumbai,Bellagio,2,13752360,1203.5,2555.83,50802
3 BHK Apartment in,Mumbai,,3,12092183,1203.8,7122.36,45954
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,7542916,902.7,9314.49,33307
4 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,4,14565836,1305.4,18920.81,56550
3 BHK Apartment in Malwadi,Bangalore,Malwadi,3,8274386,1042.5,7294.62,35401
3 BHK Apartment in,Mumbai,,3,4942126,1332.9,13261.65,16772
4 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,4,22465153,1619.5,7238.23,89051
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,9181170,1263.1,7585.89,34802
4 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,4,16450277,1493.2,7323.57,65175
4 BHK Apartment in Koregaon Park Annexe,Mumbai,Koregaon Park Annexe,4,42806870,1542.7,13338.09,186748
4 BHK Apartment in Nandanwan Society,Bangalore,Nandanwan Society,4,12418526,1577.7,17614.04,55436
3 BHK Apartment in,Mumbai,,3,16188792,747,6719.37,57226
4 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,4,4428498,1322.6,7159.09,20398
3 BHK Apartment in Mokai Vasti,Mumbai,Mokai Vasti,3,18919966,1685.6,7147.63,71914
4 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,4,6801247,1653,20953.05,26534
3 BHK Apartment in,Mumbai,,3,15571719,777.4,9366.31,58953
3 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,3,14727433,1274.1,15364.12,54170
2 BHK Apartment in Minakshi Puram,Mumbai,Minakshi Puram,2,17325601,1514.7,3015.32,56838
2 BHK Apartment in,Mumbai,,2,8266471,687.2,7779.35,31409
3 BHK Apartment in Deccan Hills,Bangalore,Deccan Hills,3,10922570,1335,7542.21,46157
3 BHK Apartment in,Mumbai,,3,17024738,1488.4,3031.31,63798
3 BHK Apartment in EON Free Zone,Mumbai,EON Free Zone,3,3638986,942,18083.96,13777
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,7300447,973.7,8849.56,29007
3 BHK Apartment in Kotwal Nagar,Kiwale,Kotwal Nagar,3,8805000,1209,7282.88,35220
3 BHK Apartment in,Bangalore,,3,7646942,812.3,9163.34,29488
3 BHK Apartment in,Bangalore,,3,11172932,852.2,14084.51,52813
3 BHK Apartment in Malwadi,Mumbai,Malwadi,3,16632783,1256.5,7294.62,65412
3 BHK Apartment in Kharalwadi,Bangalore,Kharalwadi,3,8113136,1196.8,7890.01,36128
3 BHK Apartment in Kumar Samrudhi Society,Bangalore,Kumar Samrudhi Society,3,8068338,1143.6,6689.38,36737
4 BHK Apartment in Tulaja Bhawani Nagar,Bangalore,Tulaja Bhawani Nagar,4,3437829,1120.2,7843.46,13973
3 BHK Apartment in Deccan Hills,Mumbai,Deccan Hills,3,16589735,1132.8,7542.21,58799
4 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,4,41837923,1695,7323.57,166072
2 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,2,13491567,1196.1,7642.79,45909
3 BHK Apartment in,Mumbai,,3,8258409,784.4,8612.5,33497
4 BHK Apartment in,Mumbai,,4,38712264,1353.5,14151.62,126575
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,6513313,696.7,8558.49,27815
2 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,2,2834383,833.6,7819.08,11111
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,13517788,620.9,7515.46,47151
3 BHK Apartment in Sant Nagar,Bangalore,Sant Nagar,3,3293459,889.5,8849.56,12396
3 BHK Apartment in EON Free Zone,Mumbai,EON Free Zone,3,16757922,1290.6,7597.05,59772
3 BHK Apartment in ,Ravet,,3,7800000,824,9466.02,31200
3 BHK Apartment in,Mumbai,,3,10018156,839.7,9163.34,39757
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,6606845,827.9,7824.81,26267
2 BHK Apartment in,Bangalore,,2,18393826,1060.2,8851.77,87595
4 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,4,20860197,1375.6,7238.23,77233
2 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,2,7884149,744,8069.23,29321
4 BHK Apartment in,Mumbai,,4,15273772,1655.6,13815.32,70018
3 BHK Apartment in Patil Nagar,Bavdhan,Patil Nagar,3,8201000,993,8258.81,32804
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,6288603,765.2,8416.04,28897
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,15190721,1138.6,7462.84,66951
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,8710396,681.5,8442.36,29924
3 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,3,1379635,738.9,9466.02,5801
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,3139247,794.6,7515.46,11419
2 BHK Apartment in Hinjawadi Phase 1,Hinjawadi,Hinjawadi Phase 1,2,7441000,786,9466.92,29764
3 BHK Apartment in Chovisawadi,Bangalore,Chovisawadi,3,6914464,969.1,6098.66,33230
3 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,3,8525417,714.6,9313.31,34304
3 BHK Apartment in Munjaba Vasti,Mumbai,Munjaba Vasti,3,6707524,764.8,8363.86,28694
5 BHK Apartment in Jambhulkar Mala,Wanowrie,Jambhulkar Mala,5,25000000,1427,17519.27,100000
3 BHK Apartment in,Mumbai,,3,3035253,733.3,9423.51,11350
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,3192268,1354,2717.62,11260
4 BHK Apartment in Gawade Nagar,Bangalore,Gawade Nagar,4,13163890,1390.3,7338.13,54972
3 BHK Apartment in,Mumbai,,3,16518439,1497.8,7593.73,61261
5 BHK Apartment in,Mumbai,,5,44803068,1467,18328.65,160083
3 BHK Apartment in Atul Nagar,Mumbai,Atul Nagar,3,14437703,1255.3,7306.27,60333
3 BHK Apartment in Hills & Dales,Bangalore,Hills & Dales,3,12890014,735.1,8558.49,51031
3 BHK Apartment in,Bangalore,,3,10194141,1334.5,3647.1,44952
3 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,3,11175045,900.9,7744.57,38145
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,7405283,915.9,8393.48,29071
2 BHK Apartment in Siddharth Nagar,Mumbai,Siddharth Nagar,2,9093856,789.2,16100.63,34174
3 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,3,6343451,1387.2,8016.3,23916
2 BHK Apartment in Siddharth Nagar,Mumbai,Siddharth Nagar,2,9207529,801,16100.63,36312
3 BHK Apartment in,Mumbai,,3,11192701,1119.7,7496.1,47973
3 BHK Apartment in ,Kharadi,,3.5,9021000,1209,7461.54,36084
3 BHK Apartment in Sasane Nagar,Bangalore,Sasane Nagar,3,7609949,837.4,7402.31,33951
3 BHK Apartment in EON Free Zone,Bangalore,EON Free Zone,3,8790339,1163.9,7597.05,35154
3 BHK Apartment in Yashwant Nagar,Bangalore,Yashwant Nagar,3,13197086,1423.2,2523.43,55819
4 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,4,13052041,1318.4,15736.04,52239
3 BHK Apartment in Tarawade Vasti,Bangalore,Tarawade Vasti,3,29626640,1208.7,7130.8,120676
