Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent
3 BHK Apartment in Jayanagar,Bangalore,Jayanagar,3 BHK,20776000,1540,13490.91,45110
1 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,1 BHK,20841000,1334,15622.94,42666
3 BHK Apartment in Yelahanka,Bangalore,Yelahanka,3 BHK,20946000,1472,14229.62,44008
2 BHK Apartment in Electronic City,Bangalore,Electronic City,2 BHK,21001000,1472,14266.98,44484
3 BHK Apartment in Ramamurthy Nagar,Bangalore,Ramamurthy Nagar,3 BHK,21146000,1571,13460.22,49696
3 BHK Apartment in HSR Layout,Bangalore,HSR Layout,3 BHK,21150000,1490,14194.63,43380
2 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,2 BHK,21324000,1527,13964.64,38216
3 BHK Apartment in BTM Layout,Bangalore,BTM Layout,3 BHK,21433000,1447,14812.02,41406
3 BHK Apartment in Indiranagar,Bangalore,Indiranagar,3 BHK,21496000,1463,14693.1,45883
3 BHK Apartment in Electronic City,Bangalore,Electronic City,3 BHK,21572000,1579,13661.81,38411
3 BHK Apartment in Bommanahalli,Bangalore,Bommanahalli,3 BHK,21797000,1498,14550.73,48840
1 BHK Apartment in Hennur,Bangalore,Hennur,1 BHK,22069000,1348,16371.66,44231
3 BHK Apartment in Electronic City,Bangalore,Electronic City,3 BHK,22250000,1453,15313.15,52366
3 BHK Apartment in Koramangala,Bangalore,Koramangala,3 BHK,22626000,1540,14692.21,51018
1 BHK Apartment in Whitefield,Bangalore,Whitefield,1 BHK,22802000,1424,16012.64,42617
3 BHK Apartment in Whitefield,Bangalore,Whitefield,3 BHK,23761000,1552,15309.92,46511
3 BHK Apartment in JP Nagar,Bangalore,JP Nagar,3 BHK,23833000,1545,15425.89,44370
3 BHK Apartment in Hebbal,Bangalore,Hebbal,3 BHK,24039000,1444,16647.51,49599
2 BHK Apartment in Bellandur,Bangalore,Bellandur,2 BHK,24156000,1733,13938.83,57548
2 BHK Apartment in Marathahalli,Bangalore,Marathahalli,2 BHK,24995000,1703,14677.04,58025
2 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,2 BHK,25102000,1630,15400.0,55142
2 BHK Apartment in JP Nagar,Bangalore,JP Nagar,2 BHK,25885000,1594,16239.02,53913
2 BHK Apartment in Banashankari,Bangalore,Banashankari,2 BHK,26647000,1665,16004.2,56363
2 BHK Apartment in Hebbal,Bangalore,Hebbal,2 BHK,26662000,1749,15244.14,49564
3 BHK Apartment in Kasavanahalli,Bangalore,Kasavanahalli,3 BHK,27225000,1348,20196.59,60103
3 BHK Apartment in HSR Layout,Bangalore,HSR Layout,3 BHK,27367000,1411,19395.46,60669
2 BHK Apartment in Electronic City,Bangalore,Electronic City,2 BHK,27390000,1684,16264.85,52720
2 BHK Apartment in Indiranagar,Bangalore,Indiranagar,2 BHK,27406000,1749,15669.53,53407
3 BHK Apartment in Indiranagar,Bangalore,Indiranagar,3 BHK,27487000,1459,18839.62,63455
3 BHK Apartment in Whitefield,Bangalore,Whitefield,3 BHK,27620000,1420,19450.7,65728
2 BHK Apartment in Jayanagar,Bangalore,Jayanagar,2 BHK,27849000,1688,16498.22,51327
3 BHK Apartment in Koramangala,Bangalore,Koramangala,3 BHK,27927000,1433,19488.49,60514
2 BHK Apartment in Koramangala,Bangalore,Koramangala,2 BHK,27963000,1613,17336.02,54570
3 BHK Apartment in Hennur,Bangalore,Hennur,3 BHK,28301000,1438,19680.81,66608
3 BHK Apartment in Hoodi,Bangalore,Hoodi,3 BHK,29100000,1432,20321.23,59577
4 BHK Apartment in Malleshwaram,Bangalore,Malleshwaram,4 BHK,30340000,1742,17416.76,70516
4 BHK Apartment in Marathahalli,Bangalore,Marathahalli,4 BHK,30559000,1743,17532.42,74816
3 BHK Apartment in Bommanahalli,Bangalore,Bommanahalli,3 BHK,30815000,1362,22624.82,56900
3 BHK Apartment in Electronic City,Bangalore,Electronic City,3 BHK,30852000,1465,21059.39,65544
3 BHK Apartment in Ramamurthy Nagar,Bangalore,Ramamurthy Nagar,3 BHK,32118000,1457,22043.93,60107
3 BHK Apartment in Electronic City,Bangalore,Electronic City,3 BHK,32403000,1273,25454.05,79187
3 BHK Apartment in Kasavanahalli,Bangalore,Kasavanahalli,3 BHK,32564000,1202,27091.51,79043
4 BHK Apartment in Jayanagar,Bangalore,Jayanagar,4 BHK,32615000,1737,18776.63,62338
3 BHK Apartment in Indiranagar,Bangalore,Indiranagar,3 BHK,32734000,1261,25958.76,74912
3 BHK Apartment in HSR Layout,Bangalore,HSR Layout,3 BHK,32773000,1196,27402.17,79355
4 BHK Apartment in Banashankari,Bangalore,Banashankari,4 BHK,32819000,1734,18926.76,75543
3 BHK Apartment in Koramangala,Bangalore,Koramangala,3 BHK,33156000,1201,27606.99,66631
3 BHK Apartment in Ramamurthy Nagar,Bangalore,Ramamurthy Nagar,3 BHK,33993000,1257,27042.96,78000
4 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,4 BHK,34038000,1618,21037.08,62892
4 BHK Apartment in JP Nagar,Bangalore,JP Nagar,4 BHK,34271000,1705,20100.29,73438
4 BHK Apartment in BTM Layout,Bangalore,BTM Layout,4 BHK,34375000,1646,20883.96,69744
4 BHK Apartment in Bellandur,Bangalore,Bellandur,4 BHK,34801000,1698,20495.29,66458
4 BHK Apartment in Hennur,Bangalore,Hennur,4 BHK,35561000,1733,20519.91,62673
3 BHK Apartment in Whitefield,Bangalore,Whitefield,3 BHK,35669000,1236,28858.41,76835
3 BHK Apartment in Hennur,Bangalore,Hennur,3 BHK,35686000,1193,29912.82,71287
4 BHK Apartment in Yelahanka,Bangalore,Yelahanka,4 BHK,36114000,1723,20959.95,62973
5 BHK Apartment in Hennur,Bangalore,Hennur,5 BHK,36584000,1446,25300.14,81612
3 BHK Apartment in Hoodi,Bangalore,Hoodi,3 BHK,36708000,1221,30063.88,75441
5 BHK Apartment in Marathahalli,Bangalore,Marathahalli,5 BHK,37059000,1563,23710.17,83407
5 BHK Apartment in BTM Layout,Bangalore,BTM Layout,5 BHK,38335000,1518,25253.62,91396
3 BHK Apartment in Bommanahalli,Bangalore,Bommanahalli,3 BHK,38409000,1277,30077.53,66593
5 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,5 BHK,38716000,1580,24503.8,84968
5 BHK Apartment in Hoodi,Bangalore,Hoodi,5 BHK,39344000,1508,26090.19,77368
5 BHK Apartment in Malleshwaram,Bangalore,Malleshwaram,5 BHK,39420000,1516,26002.64,81849
3 BHK Apartment in Marathahalli,Bangalore,Marathahalli,3 BHK,40637000,1193,34062.87,98265
5 BHK Apartment in Bellandur,Bangalore,Bellandur,5 BHK,40859000,1489,27440.56,78223
5 BHK Apartment in Banashankari,Bangalore,Banashankari,5 BHK,41373000,1460,28337.67,80603
5 BHK Apartment in Yelahanka,Bangalore,Yelahanka,5 BHK,41953000,1497,28024.72,79321
3 BHK Apartment in Koramangala,Bangalore,Koramangala,3 BHK,42492000,1113,38177.9,94726
3 BHK Apartment in Bellandur,Bangalore,Bellandur,3 BHK,43590000,1089,40027.55,96805
5 BHK Apartment in Kasavanahalli,Bangalore,Kasavanahalli,5 BHK,43761000,1438,30431.85,82034
3 BHK Apartment in Indiranagar,Bangalore,Indiranagar,3 BHK,44187000,1135,38931.28,98000
3 BHK Apartment in Banashankari,Bangalore,Banashankari,3 BHK,45656000,1162,39290.88,84589
1 BHK Apartment in Banashankari,Bangalore,Banashankari,1 BHK,46431000,649,71542.37,101282
3 BHK Apartment in HSR Layout,Bangalore,HSR Layout,3 BHK,46633000,1131,41231.65,102829
1 BHK Apartment in Indiranagar,Bangalore,Indiranagar,1 BHK,46842000,669,70017.94,107963
3 BHK Apartment in Jayanagar,Bangalore,Jayanagar,3 BHK,47190000,1164,40541.24,102662
4 BHK Apartment in Banashankari,Bangalore,Banashankari,4 BHK,47786000,1555,30730.55,106470
3 BHK Apartment in JP Nagar,Bangalore,JP Nagar,3 BHK,47799000,1103,43335.45,84616
3 BHK Apartment in Electronic City,Bangalore,Electronic City,3 BHK,47883000,1185,40407.59,102904
4 BHK Apartment in Bellandur,Bangalore,Bellandur,4 BHK,48263000,1561,30918.0,109877
1 BHK Apartment in JP Nagar,Bangalore,JP Nagar,1 BHK,48376000,679,71245.95,106787
4 BHK Apartment in Marathahalli,Bangalore,Marathahalli,4 BHK,48543000,1552,31277.71,109826
3 BHK Apartment in Hebbal,Bangalore,Hebbal,3 BHK,49389000,1144,43172.2,94179
1 BHK Apartment in Jayanagar,Bangalore,Jayanagar,1 BHK,49727000,704,70634.94,95880
1 BHK Apartment in Koramangala,Bangalore,Koramangala,1 BHK,49759000,662,75164.65,109279
4 BHK Apartment in JP Nagar,Bangalore,JP Nagar,4 BHK,49812000,1482,33611.34,98875
1 BHK Apartment in Marathahalli,Bangalore,Marathahalli,1 BHK,50596000,663,76313.73,107158
4 BHK Apartment in Malleshwaram,Bangalore,Malleshwaram,4 BHK,50872000,1424,35724.72,112821
1 BHK Apartment in Electronic City,Bangalore,Electronic City,1 BHK,51735000,656,78864.33,99858
1 BHK Apartment in Hebbal,Bangalore,Hebbal,1 BHK,51823000,688,75324.13,111451
1 BHK Apartment in Bellandur,Bangalore,Bellandur,1 BHK,51898000,647,80213.29,112338
1 BHK Apartment in HSR Layout,Bangalore,HSR Layout,1 BHK,51993000,677,76799.11,100443
4 BHK Apartment in Hennur,Bangalore,Hennur,4 BHK,52137000,1482,35180.16,99858
4 BHK Apartment in Jayanagar,Bangalore,Jayanagar,4 BHK,53737000,1477,36382.53,115337
4 BHK Apartment in BTM Layout,Bangalore,BTM Layout,4 BHK,54819000,1559,35162.92,111203
4 BHK Apartment in Yelahanka,Bangalore,Yelahanka,4 BHK,56701000,1495,37927.09,108154
4 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,4 BHK,57160000,1536,37213.54,105179
1 BHK Apartment in Hebbal,Bangalore,Hebbal,1 BHK,90174000,1471,61301.16,188968
1 BHK Apartment in Indiranagar,Bangalore,Indiranagar,1 BHK,91430000,1390,65776.98,219516
1 BHK Apartment in Jayanagar,Bangalore,Jayanagar,1 BHK,91443000,1334,68547.98,208151
1 BHK Apartment in JP Nagar,Bangalore,JP Nagar,1 BHK,94334000,1453,64923.61,208601
1 BHK Apartment in Bommanahalli,Bangalore,Bommanahalli,1 BHK,94503000,1450,65174.48,206457
1 BHK Apartment in Whitefield,Bangalore,Whitefield,1 BHK,97728000,1453,67259.46,225370
1 BHK Apartment in Electronic City,Bangalore,Electronic City,1 BHK,99334000,1461,67990.42,207968
1 BHK Apartment in Koramangala,Bangalore,Koramangala,1 BHK,100289000,1439,69693.54,210572
1 BHK Apartment in Marathahalli,Bangalore,Marathahalli,1 BHK,100304000,1200,83586.67,227746
1 BHK Apartment in Hennur,Bangalore,Hennur,1 BHK,100852000,1217,82869.35,225104
1 BHK Apartment in Yelahanka,Bangalore,Yelahanka,1 BHK,101003000,1206,83750.41,244037
1 BHK Apartment in Banashankari,Bangalore,Banashankari,1 BHK,101491000,1184,85718.75,209048
1 BHK Apartment in BTM Layout,Bangalore,BTM Layout,1 BHK,106554000,1131,94212.2,221893
1 BHK Apartment in Banashankari,Bangalore,Banashankari,1 BHK,106846000,1425,74979.65,208935
1 BHK Apartment in HSR Layout,Bangalore,HSR Layout,1 BHK,107104000,1454,73661.62,218864
1 BHK Apartment in Kasavanahalli,Bangalore,Kasavanahalli,1 BHK,110925000,1184,93686.66,221928
1 BHK Apartment in Malleshwaram,Bangalore,Malleshwaram,1 BHK,116519000,1186,98245.36,250827
1 BHK Apartment in Hoodi,Bangalore,Hoodi,1 BHK,117419000,1210,97040.5,212695
1 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,1 BHK,117738000,1214,96983.53,219693
1 BHK Apartment in Bellandur,Bangalore,Bellandur,1 BHK,120542000,1201,100368.03,226646
4 BHK Apartment in Bellandur,Bangalore,Bellandur,4 BHK,182394000,1533,118978.47,402838
4 BHK Apartment in Malleshwaram,Bangalore,Malleshwaram,4 BHK,182932000,1492,122608.58,428957
4 BHK Apartment in Sarjapur Road,Bangalore,Sarjapur Road,4 BHK,184454000,1433,128718.77,442823
4 BHK Apartment in Hoodi,Bangalore,Hoodi,4 BHK,189118000,1438,131514.6,443249
4 BHK Apartment in Bommanahalli,Bangalore,Bommanahalli,4 BHK,193692000,1528,126761.78,415318
4 BHK Apartment in Kasavanahalli,Bangalore,Kasavanahalli,4 BHK,196333000,1494,131414.32,415522
4 BHK Apartment in Ramamurthy Nagar,Bangalore,Ramamurthy Nagar,4 BHK,199099000,1449,137404.42,434701
4 BHK Apartment in BTM Layout,Bangalore,BTM Layout,4 BHK,203145000,1558,130388.32,401118
4 BHK Apartment in Hennur,Bangalore,Hennur,4 BHK,205555000,1499,137128.09,449833
4 BHK Apartment in Yelahanka,Bangalore,Yelahanka,4 BHK,214040000,1508,141936.34,402279
4 BHK Apartment in Hinjewadi,Pune,Hinjewadi,4 BHK,2751000,821,3350.79,6548
4 BHK Apartment in Bavdhan,Pune,Bavdhan,4 BHK,2908000,824,3529.13,6509
4 BHK Apartment in Wagholi,Pune,Wagholi,4 BHK,2916000,873,3340.21,5971
4 BHK Apartment in Baner,Pune,Baner,4 BHK,3018000,835,3614.37,6357
1 BHK Apartment in Hinjewadi,Pune,Hinjewadi,1 BHK,3156000,1256,2512.74,7680
4 BHK Apartment in Sus,Pune,Sus,4 BHK,3182000,849,3747.94,6501
4 BHK Apartment in Dhanori,Pune,Dhanori,4 BHK,3200000,839,3814.06,6675
1 BHK Apartment in Pimpri,Pune,Pimpri,1 BHK,3206000,1172,2735.49,7839
4 BHK Apartment in Viman Nagar,Pune,Viman Nagar,4 BHK,3208000,822,3902.68,6549
1 BHK Apartment in Baner,Pune,Baner,1 BHK,3215000,1175,2736.17,7339
4 BHK Apartment in Pashan,Pune,Pashan,4 BHK,3230000,815,3963.19,6422
4 BHK Apartment in Kothrud,Pune,Kothrud,4 BHK,3251000,820,3964.63,6438
1 BHK Apartment in Warje,Pune,Warje,1 BHK,3256000,1179,2761.66,7181
4 BHK Apartment in Wagholi,Pune,Wagholi,4 BHK,3258000,589,5531.41,7246
4 BHK Apartment in Warje,Pune,Warje,4 BHK,3268000,865,3778.03,6595
4 BHK Apartment in Kharadi,Pune,Kharadi,4 BHK,3320000,576,5763.89,7751
4 BHK Apartment in Hinjewadi,Pune,Hinjewadi,4 BHK,3396000,570,5957.89,7178
1 BHK Apartment in Kothrud,Pune,Kothrud,1 BHK,3406000,1237,2753.44,7488
1 BHK Apartment in Wagholi,Pune,Wagholi,1 BHK,3417000,1156,2955.88,7024
1 BHK Apartment in Viman Nagar,Pune,Viman Nagar,1 BHK,3448000,1222,2821.6,7746
4 BHK Apartment in Wakad,Pune,Wakad,4 BHK,3490000,568,6144.37,7180
4 BHK Apartment in Pimpri,Pune,Pimpri,4 BHK,3527000,575,6133.91,7603
4 BHK Apartment in Kothrud,Pune,Kothrud,4 BHK,3548000,543,6534.07,7485
1 BHK Apartment in Wakad,Pune,Wakad,1 BHK,3554000,1227,2896.5,7959
4 BHK Apartment in Hadapsar,Pune,Hadapsar,4 BHK,3593000,589,6100.17,7906
4 BHK Apartment in Hadapsar,Pune,Hadapsar,4 BHK,3602000,1994,1806.42,8448
4 BHK Apartment in Nigdi,Pune,Nigdi,4 BHK,3657000,2060,1775.24,7662
1 BHK Apartment in Koregaon Park,Pune,Koregaon Park,1 BHK,3703000,1186,3122.26,7406
1 BHK Apartment in Kharadi,Pune,Kharadi,1 BHK,3750000,1206,3109.45,7855
4 BHK Apartment in Baner,Pune,Baner,4 BHK,3757000,2061,1822.9,8177
4 BHK Apartment in Baner,Pune,Baner,4 BHK,3788000,559,6776.39,8164
4 BHK Apartment in Koregaon Park,Pune,Koregaon Park,4 BHK,3789000,573,6612.57,7304
4 BHK Apartment in Koregaon Park,Pune,Koregaon Park,4 BHK,3826000,1991,1921.65,8066
4 BHK Apartment in Kharadi,Pune,Kharadi,4 BHK,3901000,2011,1939.83,8940
4 BHK Apartment in Wakad,Pune,Wakad,4 BHK,3913000,1914,2044.41,7622
4 BHK Apartment in Viman Nagar,Pune,Viman Nagar,4 BHK,3955000,544,7270.22,7501
4 BHK Apartment in Pimpri,Pune,Pimpri,4 BHK,3971000,2034,1952.31,8835
4 BHK Apartment in Viman Nagar,Pune,Viman Nagar,4 BHK,4051000,2038,1987.73,9065
4 BHK Apartment in Hinjewadi,Pune,Hinjewadi,4 BHK,4126000,1920,2148.96,8194
4 BHK Apartment in Kothrud,Pune,Kothrud,4 BHK,4144000,1936,2140.5,8790
3 BHK Apartment in Kharadi,Pune,Kharadi,3 BHK,4279000,1370,3123.36,10178
3 BHK Apartment in Pimpri,Pune,Pimpri,3 BHK,4313000,1343,3211.47,9720
3 BHK Apartment in Aundh,Pune,Aundh,3 BHK,4538000,1434,3164.57,9580
3 BHK Apartment in Koregaon Park,Pune,Koregaon Park,3 BHK,4560000,1432,3184.36,10479
4 BHK Apartment in Aundh,Pune,Aundh,4 BHK,4613000,2665,1730.96,10201
4 BHK Apartment in Magarpatta,Pune,Magarpatta,4 BHK,4617000,2781,1660.19,10094
4 BHK Apartment in Wakad,Pune,Wakad,4 BHK,4683000,2718,1722.96,10075
3 BHK Apartment in Wakad,Pune,Wakad,3 BHK,4692000,1305,3595.4,9344
3 BHK Apartment in Baner,Pune,Baner,3 BHK,4828000,1378,3503.63,10088
3 BHK Apartment in Hadapsar,Pune,Hadapsar,3 BHK,4834000,1275,3791.37,11515
3 BHK Apartment in Shivajinagar,Pune,Shivajinagar,3 BHK,4858000,1328,3658.13,10093
4 BHK Apartment in Koregaon Park,Pune,Koregaon Park,4 BHK,4875000,2805,1737.97,9787
3 BHK Apartment in Nigdi,Pune,Nigdi,3 BHK,4901000,1201,4080.77,11563
2 BHK Apartment in Pimple Saudagar,Pune,Pimple Saudagar,2 BHK,4911000,826,5945.52,10519
4 BHK Apartment in Kharadi,Pune,Kharadi,4 BHK,4928000,2814,1751.24,10469
3 BHK Apartment in Aundh,Pune,Aundh,3 BHK,4928000,1180,4176.27,11219
4 BHK Apartment in Pimpri,Pune,Pimpri,4 BHK,4959000,2706,1832.59,10925
3 BHK Apartment in Magarpatta,Pune,Magarpatta,3 BHK,4963000,1334,3720.39,9925
3 BHK Apartment in Nigdi,Pune,Nigdi,3 BHK,4985000,1369,3641.34,9656
3 BHK Apartment in Dhanori,Pune,Dhanori,3 BHK,4999000,1274,3923.86,11535
3 BHK Apartment in Hadapsar,Pune,Hadapsar,3 BHK,5006000,1374,3643.38,8742
2 BHK Apartment in Shivajinagar,Pune,Shivajinagar,2 BHK,5083000,841,6044.0,10437
3 BHK Apartment in Pimpri,Pune,Pimpri,3 BHK,5141000,1219,4217.39,11338
4 BHK Apartment in Shivajinagar,Pune,Shivajinagar,4 BHK,5202000,2739,1899.23,11035
4 BHK Apartment in Nigdi,Pune,Nigdi,4 BHK,5288000,2770,1909.03,10699
4 BHK Apartment in Pimple Saudagar,Pune,Pimple Saudagar,4 BHK,5290000,2626,2014.47,11454
4 BHK Apartment in Hadapsar,Pune,Hadapsar,4 BHK,5296000,2634,2010.63,10857
2 BHK Apartment in Magarpatta,Pune,Magarpatta,2 BHK,5307000,863,6149.48,11145
2 BHK Apartment in Dhanori,Pune,Dhanori,2 BHK,5341000,826,6466.1,10782
3 BHK Apartment in Dhanori,Pune,Dhanori,3 BHK,5376000,621,8657.0,11867
2 BHK Apartment in Hadapsar,Pune,Hadapsar,2 BHK,5417000,836,6479.67,11968
3 BHK Apartment in Koregaon Park,Pune,Koregaon Park,3 BHK,5423000,1159,4679.03,11827
2 BHK Apartment in Aundh,Pune,Aundh,2 BHK,5431000,1411,3849.04,12295
2 BHK Apartment in Aundh,Pune,Aundh,2 BHK,5445000,875,6222.86,10987
3 BHK Apartment in Magarpatta,Pune,Magarpatta,3 BHK,5447000,637,8551.02,13258
2 BHK Apartment in Pashan,Pune,Pashan,2 BHK,5463000,852,6411.97,10306
2 BHK Apartment in Sus,Pune,Sus,2 BHK,5530000,880,6284.09,10536
3 BHK Apartment in Aundh,Pune,Aundh,3 BHK,5550000,670,8283.58,12044
3 BHK Apartment in Pimple Saudagar,Pune,Pimple Saudagar,3 BHK,5638000,1163,4847.81,11300
3 BHK Apartment in Pashan,Pune,Pashan,3 BHK,5640000,1218,4630.54,10724
3 BHK Apartment in Shivajinagar,Pune,Shivajinagar,3 BHK,5648000,1195,4726.36,12150
2 BHK Apartment in Dhanori,Pune,Dhanori,2 BHK,5688000,1370,4151.82,11311
3 BHK Apartment in Magarpatta,Pune,Magarpatta,3 BHK,5689000,1236,4602.75,10241
3 BHK Apartment in Shivajinagar,Pune,Shivajinagar,3 BHK,5702000,657,8678.84,13470
2 BHK Apartment in Pimple Saudagar,Pune,Pimple Saudagar,2 BHK,5732000,1308,4382.26,13584
2 BHK Apartment in Nigdi,Pune,Nigdi,2 BHK,5748000,814,7061.43,10652
2 BHK Apartment in Warje,Pune,Warje,2 BHK,5753000,1402,4103.42,12296
3 BHK Apartment in Pashan,Pune,Pashan,3 BHK,5796000,626,9258.79,12874
3 BHK Apartment in Sus,Pune,Sus,3 BHK,5800000,681,8516.89,11156
2 BHK Apartment in Koregaon Park,Pune,Koregaon Park,2 BHK,5903000,875,6746.29,11837
2 BHK Apartment in Shivajinagar,Pune,Shivajinagar,2 BHK,5967000,1392,4286.64,13558
2 BHK Apartment in Magarpatta,Pune,Magarpatta,2 BHK,6000000,1420,4225.35,13353
3 BHK Apartment in Pimple Saudagar,Pune,Pimple Saudagar,3 BHK,6065000,667,9092.95,13233
3 BHK Apartment in Hadapsar,Pune,Hadapsar,3 BHK,6112000,671,9108.79,12387
3 BHK Apartment in Nigdi,Pune,Nigdi,3 BHK,6165000,645,9558.14,11963
2 BHK Apartment in Nigdi,Pune,Nigdi,2 BHK,6165000,1412,4366.15,11890
2 BHK Apartment in Pashan,Pune,Pashan,2 BHK,6278000,1386,4529.58,12878
3 BHK Apartment in Bavdhan,Pune,Bavdhan,3 BHK,6298000,650,9689.23,11132
2 BHK Apartment in Bavdhan,Pune,Bavdhan,2 BHK,6302000,1394,4520.8,11404
2 BHK Apartment in Sus,Pune,Sus,2 BHK,6418000,1299,4940.72,11472
3 BHK Apartment in Viman Nagar,Pune,Viman Nagar,3 BHK,6449000,1997,3229.34,13222
3 BHK Apartment in Dhanori,Pune,Dhanori,3 BHK,6557000,2054,3192.31,15926
4 BHK Apartment in Baner,Pune,Baner,4 BHK,6560000,1742,3765.79,15155
3 BHK Apartment in Kothrud,Pune,Kothrud,3 BHK,6655000,2043,3257.46,13986
4 BHK Apartment in Warje,Pune,Warje,4 BHK,6813000,1669,4082.09,15201
3 BHK Apartment in Hinjewadi,Pune,Hinjewadi,3 BHK,6833000,1931,3538.58,13670
3 BHK Apartment in Warje,Pune,Warje,3 BHK,6887000,2018,3412.78,14431
3 BHK Apartment in Wagholi,Pune,Wagholi,3 BHK,6999000,1938,3611.46,14947
4 BHK Apartment in Dhanori,Pune,Dhanori,4 BHK,7069000,1697,4165.59,13634
1 BHK Apartment in Wakad,Pune,Wakad,1 BHK,7214000,1071,6735.76,17686
3 BHK Apartment in Bavdhan,Pune,Bavdhan,3 BHK,7243000,1961,3693.52,13869
4 BHK Apartment in Bavdhan,Pune,Bavdhan,4 BHK,7260000,1610,4509.32,15312
3 BHK Apartment in Pashan,Pune,Pashan,3 BHK,7289000,1978,3685.04,13883
4 BHK Apartment in Wakad,Pune,Wakad,4 BHK,7376000,1645,4483.89,14187
3 BHK Apartment in Pimple Saudagar,Pune,Pimple Saudagar,3 BHK,7447000,1954,3811.16,13198
4 BHK Apartment in Hinjewadi,Pune,Hinjewadi,4 BHK,7464000,1690,4416.57,14835
4 BHK Apartment in Hadapsar,Pune,Hadapsar,4 BHK,7484000,817,9160.34,16667
4 BHK Apartment in Kothrud,Pune,Kothrud,4 BHK,7531000,1665,4523.12,15202
4 BHK Apartment in Wagholi,Pune,Wagholi,4 BHK,7551000,1732,4359.7,15885
4 BHK Apartment in Kothrud,Pune,Kothrud,4 BHK,7575000,837,9050.18,18317
4 BHK Apartment in Sus,Pune,Sus,4 BHK,7665000,1643,4665.25,15871
3 BHK Apartment in Sus,Pune,Sus,3 BHK,7678000,2002,3835.16,13261
1 BHK Apartment in Koregaon Park,Pune,Koregaon Park,1 BHK,7706000,1058,7283.55,17712
4 BHK Apartment in Baner,Pune,Baner,4 BHK,7800000,863,9038.24,17929
4 BHK Apartment in Viman Nagar,Pune,Viman Nagar,4 BHK,7832000,1715,4566.76,16462
4 BHK Apartment in Hadapsar,Pune,Hadapsar,4 BHK,7837000,622,12599.68,19743
4 BHK Apartment in Nigdi,Pune,Nigdi,4 BHK,7906000,678,11660.77,17551
4 BHK Apartment in Kharadi,Pune,Kharadi,4 BHK,7933000,810,9793.83,17812
4 BHK Apartment in Wakad,Pune,Wakad,4 BHK,7946000,871,9122.85,16356
1 BHK Apartment in Pimpri,Pune,Pimpri,1 BHK,7963000,998,7978.96,17831
4 BHK Apartment in Pimpri,Pune,Pimpri,4 BHK,7963000,676,11779.59,17371
1 BHK Apartment in Baner,Pune,Baner,1 BHK,8025000,1063,7549.39,18222
1 BHK Apartment in Kothrud,Pune,Kothrud,1 BHK,8032000,1033,7775.41,16551
1 BHK Apartment in Wagholi,Pune,Wagholi,1 BHK,8199000,1070,7662.62,15114
2 BHK Apartment in Kharadi,Pune,Kharadi,2 BHK,8238000,1494,5514.06,19464
1 BHK Apartment in Hinjewadi,Pune,Hinjewadi,1 BHK,8255000,1010,8173.27,18031
2 BHK Apartment in Wakad,Pune,Wakad,2 BHK,8263000,1440,5738.19,18880
4 BHK Apartment in Viman Nagar,Pune,Viman Nagar,4 BHK,8283000,635,13044.09,17839
4 BHK Apartment in Hinjewadi,Pune,Hinjewadi,4 BHK,8441000,883,9559.46,15909
1 BHK Apartment in Viman Nagar,Pune,Viman Nagar,1 BHK,8459000,1033,8188.77,17409
1 BHK Apartment in Warje,Pune,Warje,1 BHK,8524000,1069,7973.81,15935
4 BHK Apartment in Viman Nagar,Pune,Viman Nagar,4 BHK,8527000,859,9926.66,15540
2 BHK Apartment in Shivajinagar,Pune,Shivajinagar,2 BHK,8535000,1467,5818.0,18447
